8331, MenuBar, LOC, 392.0, 8330, 
10874, EditNodeBase.EditPopupMenu, NIM, 567.0, 10331, 
10874, EditNodeBase.EditPopupMenu, LCOM5, 0.0, 10331, 
10874, EditNodeBase.EditPopupMenu, NOAM, 0.0, 10331, 
10874, EditNodeBase.EditPopupMenu, CBO, 1.0, 10331, 
10874, EditNodeBase.EditPopupMenu, WOC, 1.0, 10331, 
10874, EditNodeBase.EditPopupMenu, DIT, 5.0, 10331, 
10874, EditNodeBase.EditPopupMenu, NOPA, 0.0, 10331, 
10874, EditNodeBase.EditPopupMenu, NOC, 0.0, 10331, 
10874, EditNodeBase.EditPopupMenu, CFNAMM, 4.0, 10331, 
10874, EditNodeBase.EditPopupMenu, NMO, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, LOC, 22.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOMNAMM, 3.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOM, 3.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, WMCNAMM, 4.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, WMC, 4.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOA, 1.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, LOCNAMM, 22.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, AMWNAMM, 1.33333333333333, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, RFC, 3.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOII, 2.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, AMW, 1.33333333333333, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, TCC, 0.333333333333333, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, ATFD, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, FANOUT, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOCS, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NIM, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, LCOM5, 0.5, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOAM, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, CBO, 1.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, WOC, 1.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, DIT, 1.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOPA, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NOC, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, CFNAMM, 0.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, NMO, 0.0, 10331, 
10881, ForkMainView, LOC, 103.0, 10331, 
10881, ForkMainView, NOMNAMM, 5.0, 10331, 
10881, ForkMainView, NOM, 10.0, 10331, 
10881, ForkMainView, WMCNAMM, 10.0, 10331, 
10881, ForkMainView, WMC, 19.0, 10331, 
10881, ForkMainView, NOA, 0.0, 10331, 
10881, ForkMainView, LOCNAMM, 57.0, 10331, 
10881, ForkMainView, AMWNAMM, 2.0, 10331, 
10881, ForkMainView, RFC, 75.0, 10331, 
10881, ForkMainView, NOII, 0.0, 10331, 
10881, ForkMainView, AMW, 1.9, 10331, 
10881, ForkMainView, TCC, 0.0, 10331, 
10881, ForkMainView, ATFD, 3.0, 10331, 
10881, ForkMainView, FANOUT, 5.0, 10331, 
10881, ForkMainView, NOCS, 0.0, 10331, 
10881, ForkMainView, NIM, 576.0, 10331, 
10881, ForkMainView, LCOM5, 0.0, 10331, 
10881, ForkMainView, NOAM, 5.0, 10331, 
10881, ForkMainView, CBO, 10.0, 10331, 
10881, ForkMainView, WOC, 1.0, 10331, 
10881, ForkMainView, DIT, 6.0, 10331, 
10881, ForkMainView, NOPA, 0.0, 10331, 
10881, ForkMainView, NOC, 0.0, 10331, 
10881, ForkMainView, CFNAMM, 569.0, 10331, 
10881, ForkMainView, NMO, 5.0, 10331, 
10893, CloudView, LOC, 153.0, 10331, 
10893, CloudView, NOMNAMM, 12.0, 10331, 
10893, CloudView, NOM, 14.0, 10331, 
10893, CloudView, WMCNAMM, 20.0, 10331, 
10893, CloudView, WMC, 23.0, 10331, 
10893, CloudView, NOA, 4.0, 10331, 
10893, CloudView, LOCNAMM, 139.0, 10331, 
10893, CloudView, AMWNAMM, 1.66666666666667, 10331, 
10893, CloudView, RFC, 23.0, 10331, 
10893, CloudView, NOII, 0.0, 10331, 
10893, CloudView, AMW, 1.64285714285714, 10331, 
10893, CloudView, TCC, 0.109090909090909, 10331, 
10893, CloudView, ATFD, 2.0, 10331, 
10893, CloudView, FANOUT, 5.0, 10331, 
10893, CloudView, NOCS, 0.0, 10331, 
10893, CloudView, NIM, 0.0, 10331, 
10893, CloudView, LCOM5, 0.923076923076923, 10331, 
10893, CloudView, NOAM, 2.0, 10331, 
10893, CloudView, CBO, 5.0, 10331, 
10893, CloudView, WOC, 0.857142857142857, 10331, 
10893, CloudView, DIT, 1.0, 10331, 
10893, CloudView, NOPA, 0.0, 10331, 
10893, CloudView, NOC, 0.0, 10331, 
10893, CloudView, CFNAMM, 166.0, 10331, 
10893, CloudView, NMO, 0.0, 10331, 
10908, SharpLinearEdgeView, LOC, 21.0, 10331, 
10908, SharpLinearEdgeView, NOMNAMM, 3.0, 10331, 
10908, SharpLinearEdgeView, NOM, 3.0, 10331, 
10908, SharpLinearEdgeView, WMCNAMM, 3.0, 10331, 
10908, SharpLinearEdgeView, WMC, 3.0, 10331, 
10908, SharpLinearEdgeView, NOA, 0.0, 10331, 
10908, SharpLinearEdgeView, LOCNAMM, 21.0, 10331, 
10908, SharpLinearEdgeView, AMWNAMM, 1.0, 10331, 
10908, SharpLinearEdgeView, RFC, 31.0, 10331, 
10908, SharpLinearEdgeView, NOII, 0.0, 10331, 
10908, SharpLinearEdgeView, AMW, 1.0, 10331, 
10908, SharpLinearEdgeView, TCC, 0.0, 10331, 
10908, SharpLinearEdgeView, ATFD, 0.0, 10331, 
10908, SharpLinearEdgeView, FANOUT, 2.0, 10331, 
10908, SharpLinearEdgeView, NOCS, 0.0, 10331, 
10908, SharpLinearEdgeView, NIM, 14.0, 10331, 
10908, SharpLinearEdgeView, LCOM5, 0.0, 10331, 
10908, SharpLinearEdgeView, NOAM, 0.0, 10331, 
10908, SharpLinearEdgeView, CBO, 8.0, 10331, 
10908, SharpLinearEdgeView, WOC, 1.0, 10331, 
10908, SharpLinearEdgeView, DIT, 2.0, 10331, 
10908, SharpLinearEdgeView, NOPA, 0.0, 10331, 
10908, SharpLinearEdgeView, NOC, 0.0, 10331, 
10908, SharpLinearEdgeView, CFNAMM, 30.0, 10331, 
10908, SharpLinearEdgeView, NMO, 0.0, 10331, 
10912, EdgeView, LOC, 94.0, 10331, 
10912, EdgeView, NOMNAMM, 11.0, 10331, 
10912, EdgeView, NOM, 14.0, 10331, 
10912, EdgeView, WMCNAMM, 12.0, 10331, 
10912, EdgeView, WMC, 16.0, 10331, 
10912, EdgeView, NOA, 6.0, 10331, 
10912, EdgeView, LOCNAMM, 68.0, 10331, 
10912, EdgeView, AMWNAMM, 1.09090909090909, 10331, 
10912, EdgeView, RFC, 25.0, 10331, 
10912, EdgeView, NOII, 0.0, 10331, 
10912, EdgeView, AMW, 1.14285714285714, 10331, 
10912, EdgeView, TCC, 0.142857142857143, 10331, 
10912, EdgeView, ATFD, 5.0, 10331, 
10912, EdgeView, FANOUT, 5.0, 10331, 
10912, EdgeView, NOCS, 0.0, 10331, 
10912, EdgeView, LCOM5, 0.897435897435897, 10331, 
10912, EdgeView, NOAM, 3.0, 10331, 
10912, EdgeView, CBO, 7.0, 10331, 
10912, EdgeView, DIT, 1.0, 10331, 
10912, EdgeView, NOPA, 0.0, 10331, 
10912, EdgeView, NOC, 4.0, 10331, 
10912, EdgeView, CFNAMM, 118.0, 10331, 
10929, TimeManagementOrganizer, LOC, 51.0, 10928, 
10929, TimeManagementOrganizer, NOMNAMM, 5.0, 10928, 
10929, TimeManagementOrganizer, NOM, 5.0, 10928, 
10929, TimeManagementOrganizer, WMCNAMM, 11.0, 10928, 
10929, TimeManagementOrganizer, WMC, 11.0, 10928, 
10929, TimeManagementOrganizer, NOA, 3.0, 10928, 
10929, TimeManagementOrganizer, LOCNAMM, 51.0, 10928, 
10929, TimeManagementOrganizer, AMWNAMM, 2.2, 10928, 
10929, TimeManagementOrganizer, RFC, 10.0, 10928, 
10929, TimeManagementOrganizer, NOII, 2.0, 10928, 
10929, TimeManagementOrganizer, AMW, 2.2, 10928, 
10929, TimeManagementOrganizer, TCC, 0.0, 10928, 
10929, TimeManagementOrganizer, ATFD, 1.0, 10928, 
10929, TimeManagementOrganizer, FANOUT, 4.0, 10928, 
10929, TimeManagementOrganizer, NOCS, 0.0, 10928, 
10929, TimeManagementOrganizer, NIM, 0.0, 10928, 
10929, TimeManagementOrganizer, LCOM5, 1.16666666666667, 10928, 
10929, TimeManagementOrganizer, NOAM, 0.0, 10928, 
10929, TimeManagementOrganizer, CBO, 7.0, 10928, 
10929, TimeManagementOrganizer, WOC, 1.0, 10928, 
10929, TimeManagementOrganizer, DIT, 1.0, 10928, 
10929, TimeManagementOrganizer, NOPA, 0.0, 10928, 
10929, TimeManagementOrganizer, NOC, 0.0, 10928, 
10929, TimeManagementOrganizer, CFNAMM, 34.0, 10928, 
10929, TimeManagementOrganizer, NMO, 0.0, 10928, 
10935, FlatNodeTableFilterModel, LOC, 90.0, 10928, 
10935, FlatNodeTableFilterModel, NOMNAMM, 8.0, 10928, 
10935, FlatNodeTableFilterModel, NOM, 9.0, 10928, 
10935, FlatNodeTableFilterModel, WMCNAMM, 12.0, 10928, 
10935, FlatNodeTableFilterModel, WMC, 13.0, 10928, 
10935, FlatNodeTableFilterModel, NOA, 5.0, 10928, 
10935, FlatNodeTableFilterModel, LOCNAMM, 81.0, 10928, 
10935, FlatNodeTableFilterModel, AMWNAMM, 1.5, 10928, 
10935, FlatNodeTableFilterModel, RFC, 11.0, 10928, 
10935, FlatNodeTableFilterModel, NOII, 0.0, 10928, 
10935, FlatNodeTableFilterModel, AMW, 1.44444444444444, 10928, 
10935, FlatNodeTableFilterModel, TCC, 0.333333333333333, 10928, 
10935, FlatNodeTableFilterModel, ATFD, 0.0, 10928, 
10935, FlatNodeTableFilterModel, FANOUT, 2.0, 10928, 
10935, FlatNodeTableFilterModel, NOCS, 1.0, 10928, 
10935, FlatNodeTableFilterModel, NIM, 16.0, 10928, 
10935, FlatNodeTableFilterModel, LCOM5, 0.825, 10928, 
10935, FlatNodeTableFilterModel, NOAM, 1.0, 10928, 
10935, FlatNodeTableFilterModel, CBO, 1.0, 10928, 
10935, FlatNodeTableFilterModel, WOC, 0.875, 10928, 
10935, FlatNodeTableFilterModel, DIT, 2.0, 10928, 
10935, FlatNodeTableFilterModel, NOPA, 0.0, 10928, 
10935, FlatNodeTableFilterModel, NOC, 0.0, 10928, 
10935, FlatNodeTableFilterModel, CFNAMM, 34.0, 10928, 
10935, FlatNodeTableFilterModel, NMO, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, LOC, 6.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOMNAMM, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOM, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, WMCNAMM, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, WMC, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOA, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, LOCNAMM, 6.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, AMWNAMM, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, RFC, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOII, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, AMW, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, TCC, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, ATFD, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, FANOUT, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOCS, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NIM, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, LCOM5, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOAM, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, CBO, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, WOC, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, DIT, 1.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOPA, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NOC, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, CFNAMM, 0.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, NMO, 0.0, 10928, 
10948, JSpinField, LOC, 310.0, 10928, 
10948, JSpinField, NOMNAMM, 9.0, 10928, 
10948, JSpinField, NOM, 21.0, 10928, 
10948, JSpinField, WMCNAMM, 17.0, 10928, 
10948, JSpinField, WMC, 36.0, 10928, 
10948, JSpinField, NOA, 7.0, 10928, 
10948, JSpinField, LOCNAMM, 141.0, 10928, 
10948, JSpinField, AMWNAMM, 1.88888888888889, 10928, 
10948, JSpinField, RFC, 21.0, 10928, 
10948, JSpinField, NOII, 4.0, 10928, 
10948, JSpinField, AMW, 1.71428571428571, 10928, 
10948, JSpinField, TCC, 0.286549707602339, 10928, 
10948, JSpinField, ATFD, 0.0, 10928, 
10948, JSpinField, FANOUT, 0.0, 10928, 
10948, JSpinField, NOCS, 1.0, 10928, 
10948, JSpinField, NIM, 522.0, 10928, 
10948, JSpinField, LCOM5, 0.864285714285714, 10928, 
10948, JSpinField, NOAM, 12.0, 10928, 
10948, JSpinField, CBO, 0.0, 10928, 
10948, JSpinField, WOC, 0.45, 10928, 
10948, JSpinField, DIT, 5.0, 10928, 
10948, JSpinField, NOPA, 0.0, 10928, 
10948, JSpinField, NOC, 1.0, 10928, 
10948, JSpinField, CFNAMM, 0.0, 10928, 
10948, JSpinField, NMO, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, LOC, 9.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NOMNAMM, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NOM, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, WMCNAMM, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, WMC, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NOA, 2.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, LOCNAMM, 9.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, AMWNAMM, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, RFC, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NOII, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, AMW, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, TCC, 1.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, ATFD, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, FANOUT, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NOCS, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NIM, 535.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, LCOM5, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NOAM, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, CBO, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, DIT, 5.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NOPA, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, CFNAMM, 0.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, NMO, 1.0, 10928, 
10972, JYearChooser, LOC, 114.0, 10928, 
10972, JYearChooser, NOMNAMM, 5.0, 10928, 
10972, JYearChooser, NOM, 10.0, 10928, 
10972, JYearChooser, WMCNAMM, 5.0, 10928, 
10972, JYearChooser, WMC, 11.0, 10928, 
10972, JYearChooser, NOA, 6.0, 10928, 
10972, JYearChooser, LOCNAMM, 54.0, 10928, 
10972, JYearChooser, AMWNAMM, 1.0, 10928, 
10972, JYearChooser, RFC, 29.0, 10928, 
10972, JYearChooser, NOII, 0.0, 10928, 
10972, JYearChooser, AMW, 1.1, 10928, 
10972, JYearChooser, TCC, 0.0277777777777778, 10928, 
10972, JYearChooser, ATFD, 1.0, 10928, 
10972, JYearChooser, FANOUT, 1.0, 10928, 
10972, JYearChooser, NOCS, 0.0, 10928, 
10972, JYearChooser, NIM, 540.0, 10928, 
10972, JYearChooser, LCOM5, 1.03703703703704, 10928, 
10972, JYearChooser, NOAM, 5.0, 10928, 
10972, JYearChooser, CBO, 2.0, 10928, 
10972, JYearChooser, WOC, 0.454545454545455, 10928, 
10972, JYearChooser, DIT, 6.0, 10928, 
10972, JYearChooser, NOPA, 1.0, 10928, 
10972, JYearChooser, NOC, 0.0, 10928, 
10972, JYearChooser, CFNAMM, 0.0, 10928, 
10972, JYearChooser, NMO, 1.0, 10928, 
10983, ReminderHook, LOC, 19.0, 10928, 
10983, ReminderHook, NOMNAMM, 3.0, 10928, 
10983, ReminderHook, NOM, 4.0, 10928, 
10983, ReminderHook, WMCNAMM, 3.0, 10928, 
10983, ReminderHook, WMC, 4.0, 10928, 
10983, ReminderHook, NOA, 0.0, 10928, 
10983, ReminderHook, LOCNAMM, 14.0, 10928, 
10983, ReminderHook, AMWNAMM, 1.0, 10928, 
10983, ReminderHook, RFC, 75.0, 10928, 
10983, ReminderHook, NOII, 0.0, 10928, 
10983, ReminderHook, AMW, 1.0, 10928, 
10983, ReminderHook, TCC, 0.0, 10928, 
10983, ReminderHook, ATFD, 0.0, 10928, 
10983, ReminderHook, FANOUT, 2.0, 10928, 
10983, ReminderHook, NOCS, 0.0, 10928, 
10983, ReminderHook, NIM, 44.0, 10928, 
10983, ReminderHook, LCOM5, 0.0, 10928, 
10983, ReminderHook, NOAM, 1.0, 10928, 
10983, ReminderHook, CBO, 15.0, 10928, 
10983, ReminderHook, WOC, 1.0, 10928, 
10983, ReminderHook, DIT, 5.0, 10928, 
10983, ReminderHook, NOPA, 0.0, 10928, 
10983, ReminderHook, NOC, 0.0, 10928, 
10983, ReminderHook, CFNAMM, 17.0, 10928, 
10983, ReminderHook, NMO, 0.0, 10928, 
10988, TimeManagement, LOC, 326.0, 10928, 
10988, TimeManagement, NOMNAMM, 11.0, 10928, 
10988, TimeManagement, NOM, 12.0, 10928, 
10988, TimeManagement, WMCNAMM, 19.0, 10928, 
10988, TimeManagement, WMC, 22.0, 10928, 
10988, TimeManagement, NOA, 9.0, 10928, 
10988, TimeManagement, LOCNAMM, 269.0, 10928, 
10988, TimeManagement, AMWNAMM, 1.72727272727273, 10928, 
10988, TimeManagement, RFC, 52.0, 10928, 
10988, TimeManagement, NOII, 3.0, 10928, 
10988, TimeManagement, AMW, 1.83333333333333, 10928, 
10988, TimeManagement, TCC, 0.107142857142857, 10928, 
10988, TimeManagement, ATFD, 4.0, 10928, 
10988, TimeManagement, FANOUT, 15.0, 10928, 
10988, TimeManagement, NOCS, 6.0, 10928, 
10988, TimeManagement, NIM, 12.0, 10928, 
10988, TimeManagement, LCOM5, 0.898989898989899, 10928, 
10988, TimeManagement, NOAM, 1.0, 10928, 
10988, TimeManagement, CBO, 18.0, 10928, 
10988, TimeManagement, WOC, 0.888888888888889, 10928, 
10988, TimeManagement, DIT, 4.0, 10928, 
10988, TimeManagement, NOPA, 1.0, 10928, 
10988, TimeManagement, NOC, 0.0, 10928, 
10988, TimeManagement, CFNAMM, 601.0, 10928, 
10988, TimeManagement, NMO, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, LOC, 5.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NOMNAMM, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NOM, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, WMCNAMM, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, WMC, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NOA, 0.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, LOCNAMM, 5.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, AMWNAMM, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, RFC, 2.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NOII, 0.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, AMW, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, TCC, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, ATFD, 0.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, FANOUT, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NOCS, 0.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NIM, 10.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, LCOM5, 0.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NOAM, 0.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, CBO, 1.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, DIT, 2.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NOPA, 0.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, CFNAMM, 4.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, NMO, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, LOC, 6.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NOMNAMM, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NOM, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, WMCNAMM, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, WMC, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NOA, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, LOCNAMM, 6.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, AMWNAMM, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, RFC, 2.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NOII, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, AMW, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, TCC, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, ATFD, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, FANOUT, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NOCS, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NIM, 15.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, LCOM5, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NOAM, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, CBO, 1.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, DIT, 2.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NOPA, 0.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, CFNAMM, 4.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, NMO, 0.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, LOC, 16.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NOMNAMM, 1.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NOM, 1.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, WMCNAMM, 2.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, WMC, 2.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NOA, 0.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, LOCNAMM, 16.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, AMWNAMM, 2.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, RFC, 5.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NOII, 1.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, AMW, 2.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, TCC, 1.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, ATFD, 2.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, FANOUT, 4.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NOCS, 0.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NIM, 0.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, LCOM5, 0.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NOAM, 0.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, CBO, 4.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, DIT, 1.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NOPA, 0.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, CFNAMM, 8.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, NMO, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, LOC, 6.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NOMNAMM, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NOM, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, WMCNAMM, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, WMC, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NOA, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, LOCNAMM, 6.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, AMWNAMM, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, RFC, 2.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NOII, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, AMW, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, TCC, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, ATFD, 2.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, FANOUT, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NOCS, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NIM, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, LCOM5, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NOAM, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, CBO, 2.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, DIT, 1.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NOPA, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, CFNAMM, 0.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, NMO, 0.0, 10928, 
11011, accessories.plugins.time.TimeManagement$5, LOC, 6.0, 10928, 
11011, accessories.plugins.time.TimeManagement$5, NOMNAMM, 1.0, 10928, 
11011, accessories.plugins.time.TimeManagement$5, NOM, 1.0, 10928, 
