@relation InstanceResultListener

@attribute Key_Dataset {dataset}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.JRip,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-F 3 -N 2.0 -O 2 -S 1','','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-6589312996832147161,5995231201785697655,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
dataset,10,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,12198,15496,7864,100,100,?,2,?,?
dataset,10,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,11782,15496,7864,100,100,?,1,?,?
dataset,10,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,11781,15496,7864,100,100,?,1,?,?
dataset,10,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,2148,-2145.941106,1.029447,1074,-1072.970553,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.002,0,0.01,0,10,0,12419,15496,7864,0,50,?,3,?,?
dataset,10,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.003,0,0,0,0,0,11781,15496,7864,100,100,?,1,?,?
dataset,10,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.008,0,0,0,0,0,12198,15496,7864,100,100,?,2,?,?
dataset,10,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,11782,15496,7864,100,100,?,1,?,?
dataset,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.284062,0.401581,63.124809,89.240283,1.724993,1.210926,0.514067,0.862496,0.605463,0.257033,0.526439,0.263219,53.027014,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.003,0.003,0,0.01,0,10,15864,15496,7864,100,75,?,?,?,?
dataset,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.501497,0.70711,111.443694,157.135544,1.724993,281.75417,-280.029177,0.862496,140.877085,-140.014588,-0.293831,-0.146916,-29.596998,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0.003,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.214413,0.302749,42.88254,59.373884,2.058894,0.807267,1.251627,1.029447,0.403633,0.625813,1.251627,0.625813,128.907378,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,199.999981,196.116117,2.058894,205.312558,-203.253664,1.029447,102.656279,-101.626832,-2.058893,-1.029447,-212.049246,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0.01,0,10,15864,15496,7864,0,50,?,?,?,?
dataset,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999995,0.999995,199.999088,196.115241,2.058894,288.791068,-286.732174,1.029447,144.395534,-143.366087,-2.058881,-1.02944,-212.047919,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0.001,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.682991,0.752975,136.598275,147.670591,2.058894,50.294545,-48.235652,1.029447,25.147273,-24.117826,-0.657406,-0.328703,-67.707461,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.001194,0.001688,0.238732,0.331061,2.058894,0.003448,2.055445,1.029447,0.001724,1.027723,2.055445,1.027723,211.694129,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0,0,0,0,15864,15496,7864,100,50,?,?,?,?
dataset,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.914827,0.918783,182.965305,180.188159,2.058894,29.743384,-27.684491,1.029447,14.871692,-13.842245,-1.789474,-0.894737,-184.301214,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.640315,0.734421,128.062986,144.031829,2.058894,18.796605,-16.737711,1.029447,9.398302,-8.368856,-0.475196,-0.237598,-48.941269,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.921211,0.924575,184.242291,181.323996,2.058894,235.336945,-233.278051,1.029447,117.668473,-116.639026,-1.81151,-0.905755,-186.570798,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.499898,0.706892,111.088535,157.087019,1.724993,11.682183,-9.95719,0.862496,5.841092,-4.978595,-0.289213,-0.144607,-29.131836,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.502577,0.706959,111.68381,157.102074,1.724993,12.138548,-10.413555,0.862496,6.069274,-5.206777,-0.296964,-0.148482,-29.912492,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,174.662765,-172.603871,1.029447,87.331383,-86.301936,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999994,0.999994,199.998873,196.11503,2.058894,294.020718,-291.961824,1.029447,147.010359,-145.980912,-2.058877,-1.029439,-212.0476,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.246508,0.342981,49.301661,67.264107,2.058894,0.968943,1.08995,1.029447,0.484472,0.544975,1.08995,0.544975,112.256009,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.001,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.123857,0.175156,24.771367,34.350849,2.058894,0.410643,1.64825,1.029447,0.205322,0.824125,1.64825,0.824125,169.756362,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,278.85693,-276.798036,1.029447,139.428465,-138.399018,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.5,0.333333,0.5,0,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.594122,0.719423,118.824403,141.090511,2.058894,12.721452,-10.662559,1.029447,6.360726,-5.331279,-0.300943,-0.150472,-30.994682,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.501483,0.70711,100.296525,138.675659,2.058894,40.742817,-38.683924,1.029447,20.371409,-19.341962,-0.004284,-0.002142,-0.441249,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.783979,0.790826,156.795736,155.093774,2.058894,4.800607,-2.741713,1.029447,2.400303,-1.370856,-1.33113,-0.665565,-137.095519,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,100,100,?,?,?,?
dataset,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.443265,0.626739,98.50341,139.27533,1.724993,3.13751,-1.412517,0.862496,1.568755,-0.706258,-0.115714,-0.057857,-11.655658,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0,0.001,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,0,1,1,222.222222,222.222222,1.724993,90.160521,-88.435528,0.862496,45.080261,-44.217764,-2.304006,-1.152003,-232.077505,0,0,0,0,0,0,1,2,0,0,0,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.501483,0.70711,100.296525,138.675659,2.058894,40.742817,-38.683924,1.029447,20.371409,-19.341962,-0.004284,-0.002142,-0.441249,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.499983,0.707082,99.996541,138.670252,2.058894,14.819106,-12.760212,1.029447,7.409553,-6.380106,0.00005,0.000025,0.00514,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999998,0.999998,199.999552,196.115696,2.058894,194.858307,-192.799414,1.029447,97.429154,-96.399707,-2.058887,-1.029444,-212.048609,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0.001,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.966957,0.967521,193.391401,189.746531,2.058894,21.712325,-19.653432,1.029447,10.856163,-9.826716,-1.960256,-0.980128,-201.890372,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.594122,0.719423,118.824403,141.090511,2.058894,12.721452,-10.662559,1.029447,6.360726,-5.331279,-0.300943,-0.150472,-30.994682,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.196743,0.200343,39.348621,39.290531,2.058894,0.635333,1.42356,1.029447,0.317667,0.71178,1.42356,0.71178,146.615128,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0.004,0,0,0,0,15864,15496,7864,100,100,?,?,?,?
dataset,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.182328,0.255522,36.465538,50.112054,2.058894,0.651678,1.407216,1.029447,0.325839,0.703608,1.407216,0.703608,144.931798,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,559.548728,-557.489835,1.029447,279.774364,-278.744917,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0.008,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.500001,0.706869,111.111312,157.08203,1.724993,11.539131,-9.814138,0.862496,5.769565,-4.907069,-0.289509,-0.144755,-29.161631,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0.001,0.01,0,10,0,15864,15496,7864,50,50,?,?,?,?
dataset,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,0,0.996788,0.996792,221.508433,221.509431,1.724993,19.481477,-17.756484,0.862496,9.740738,-8.878242,-2.29471,-1.147355,-231.141147,0,0,0,0,0,0,1,2,0,0,0,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.53062,0.707419,106.124081,138.736287,2.058894,9.446216,-7.387322,1.029447,4.723108,-3.693661,-0.091317,-0.045659,-9.404923,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.001194,0.001688,0.238732,0.331061,2.058894,0.003448,2.055445,1.029447,0.001724,1.027723,2.055445,1.027723,211.694129,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,15864,15496,7864,100,50,?,?,?,?
dataset,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,264.447438,-262.388544,1.029447,132.223719,-131.194272,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.75,0.75,0.333333,0.5,0.001,0,0.01,0,10,0,15864,15496,7864,50,50,?,?,?,?
dataset,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999994,0.999994,199.998873,196.11503,2.058894,294.020718,-291.961824,1.029447,147.010359,-145.980912,-2.058877,-1.029439,-212.0476,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.449754,0.634589,89.950831,124.453054,2.058894,3.288464,-1.22957,1.029447,1.644232,-0.614785,0.153125,0.076563,15.770664,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.001,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
dataset,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.500101,0.707107,100.020256,138.675052,2.058894,49.202694,-47.143801,1.029447,24.601347,-23.5719,-0.000292,-0.000146,-0.030101,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0,0.001,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.921211,0.924575,184.242291,181.323996,2.058894,235.336945,-233.278051,1.029447,117.668473,-116.639026,-1.81151,-0.905755,-186.570798,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0.001,0,0.01,0,10,15864,15496,7864,50,75,?,?,?,?
dataset,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,199.999981,196.116117,2.058894,205.312558,-203.253664,1.029447,102.656279,-101.626832,-2.058893,-1.029447,-212.049246,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.524606,0.707963,116.579156,157.325005,1.724993,276.752642,-275.027649,0.862496,138.376321,-137.513825,-0.362312,-0.181156,-36.494858,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.502577,0.706959,111.68381,157.102074,1.724993,12.138548,-10.413555,0.862496,6.069274,-5.206777,-0.296964,-0.148482,-29.912492,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0,0,0,0,15864,15496,7864,50,50,?,?,?,?
dataset,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,1,1,0,50,50,0,0,0.703183,0.763261,140.63665,149.687732,2.058894,25.365354,-23.306461,1.029447,12.682677,-11.65323,-0.752356,-0.376178,-77.486498,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.001,0,0.01,0,10,0,15864,15496,7864,50,75,?,?,?,?
dataset,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.933,0.935403,186.59999,183.447531,2.058894,230.417575,-228.358681,1.029447,115.208787,-114.179341,-1.851332,-0.925666,-190.672158,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,15864,15496,7864,50,75,?,?,?,?
dataset,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,0,2,0,0,100,0,-1,0.999996,0.999996,199.99929,196.115439,2.058894,292.854909,-290.796015,1.029447,146.427454,-145.398008,-2.058883,-1.029442,-212.04822,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0,0,0,0,0,15864,15496,7864,0,50,?,?,?,?
dataset,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20180228.1648,18,2,2,0,0,100,0,0,1,0.123857,0.175156,24.771367,34.350849,2.058894,0.410643,1.64825,1.029447,0.205322,0.824125,1.64825,0.824125,169.756362,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15864,15496,7864,100,75,?,?,?,?
