216, ErrorWindows, NOMNAMM, 3.0, 215, 
352, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NIM, 8.0, 319, 
352, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOCS, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOMNAMM, 1.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOM, 1.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, LOC, 11.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, WMC, 2.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOA, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, WMCNAMM, 2.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, AMW, 2.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, LOCNAMM, 11.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOAM, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, ATFD, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, DIT, 2.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, CBO, 1.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, FANOUT, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NMO, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOII, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, RFC, 1.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, CFNAMM, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, LCOM5, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOPA, 0.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, TCC, 1.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, AMWNAMM, 2.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NIM, 8.0, 319, 
354, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOCS, 0.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOMNAMM, 1.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOM, 1.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, LOC, 12.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, WMC, 2.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOA, 0.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, WMCNAMM, 2.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, AMW, 2.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, LOCNAMM, 12.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOAM, 0.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, ATFD, 1.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, DIT, 1.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, CBO, 2.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, FANOUT, 2.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NMO, 0.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOII, 1.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, RFC, 4.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, CFNAMM, 12.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, LCOM5, 0.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOPA, 0.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, TCC, 1.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, AMWNAMM, 2.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NIM, 0.0, 319, 
356, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOCS, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOMNAMM, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOM, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, LOC, 11.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, WMC, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOA, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, WMCNAMM, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, AMW, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, LOCNAMM, 11.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOAM, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, ATFD, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, DIT, 2.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, CBO, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, FANOUT, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NMO, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOII, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, RFC, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, CFNAMM, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, LCOM5, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOPA, 0.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, TCC, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, AMWNAMM, 1.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NIM, 8.0, 319, 
359, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOCS, 0.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOMNAMM, 1.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOM, 1.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, LOC, 25.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, WMC, 3.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOA, 0.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, WMCNAMM, 3.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, AMW, 3.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, LOCNAMM, 25.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOAM, 0.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, ATFD, 8.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, DIT, 1.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, CBO, 6.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, FANOUT, 5.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NMO, 0.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOII, 1.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, RFC, 10.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, CFNAMM, 36.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, LCOM5, 0.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOPA, 0.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, TCC, 1.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, AMWNAMM, 3.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NIM, 0.0, 319, 
361, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOCS, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOMNAMM, 1.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOM, 1.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, LOC, 9.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, WMC, 2.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOA, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, WMCNAMM, 2.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, AMW, 2.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, LOCNAMM, 9.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOAM, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, ATFD, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, DIT, 1.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, CBO, 1.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, FANOUT, 1.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NMO, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOII, 1.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, RFC, 2.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, CFNAMM, 4.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, LCOM5, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOPA, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, TCC, 1.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, AMWNAMM, 2.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NIM, 0.0, 319, 
364, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOCS, 0.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOMNAMM, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOM, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, LOC, 11.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, WMC, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOA, 0.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, WMCNAMM, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, AMW, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, LOCNAMM, 11.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOAM, 0.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, ATFD, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, DIT, 2.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, CBO, 2.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, FANOUT, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NMO, 0.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOII, 0.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, RFC, 2.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, CFNAMM, 4.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, LCOM5, 0.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOPA, 0.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, TCC, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, AMWNAMM, 1.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NIM, 8.0, 319, 
367, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOCS, 0.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOMNAMM, 1.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOM, 1.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, LOC, 15.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, WMC, 2.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOA, 0.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, WMCNAMM, 2.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, AMW, 2.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, LOCNAMM, 15.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOAM, 0.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, ATFD, 2.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, DIT, 1.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, CBO, 5.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, FANOUT, 4.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NMO, 0.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOII, 1.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, RFC, 5.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, CFNAMM, 16.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, LCOM5, 0.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOPA, 0.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, TCC, 1.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, AMWNAMM, 2.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NIM, 0.0, 319, 
369, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOCS, 0.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOMNAMM, 1.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOM, 1.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, LOC, 7.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, WMC, 1.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOA, 0.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, WMCNAMM, 1.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, AMW, 1.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, LOCNAMM, 7.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOAM, 0.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, ATFD, 2.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, DIT, 2.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, CBO, 4.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, FANOUT, 3.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NMO, 0.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOII, 0.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, RFC, 4.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, CFNAMM, 12.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, LCOM5, 0.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOPA, 0.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, TCC, 1.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, AMWNAMM, 1.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NIM, 8.0, 319, 
372, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOCS, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOMNAMM, 1.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOM, 1.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, LOC, 24.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, WMC, 5.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOA, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, WMCNAMM, 5.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, AMW, 5.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, LOCNAMM, 24.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOAM, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, ATFD, 1.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, DIT, 2.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, CBO, 1.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, FANOUT, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NMO, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOII, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, RFC, 1.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, CFNAMM, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, LCOM5, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOPA, 0.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, TCC, 1.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, AMWNAMM, 5.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NIM, 3.0, 319, 
374, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOCS, 0.0, 319, 
376, ConditionForm.ConditionJPanel, NOMNAMM, 1.0, 319, 
376, ConditionForm.ConditionJPanel, NOM, 1.0, 319, 
376, ConditionForm.ConditionJPanel, LOC, 67.0, 319, 
376, ConditionForm.ConditionJPanel, WMC, 2.0, 319, 
376, ConditionForm.ConditionJPanel, NOA, 6.0, 319, 
376, ConditionForm.ConditionJPanel, WMCNAMM, 2.0, 319, 
376, ConditionForm.ConditionJPanel, AMW, 2.0, 319, 
376, ConditionForm.ConditionJPanel, LOCNAMM, 67.0, 319, 
376, ConditionForm.ConditionJPanel, NOAM, 0.0, 319, 
376, ConditionForm.ConditionJPanel, ATFD, 0.0, 319, 
376, ConditionForm.ConditionJPanel, DIT, 5.0, 319, 
376, ConditionForm.ConditionJPanel, NOC, 0.0, 319, 
376, ConditionForm.ConditionJPanel, CBO, 4.0, 319, 
376, ConditionForm.ConditionJPanel, FANOUT, 2.0, 319, 
376, ConditionForm.ConditionJPanel, NMO, 0.0, 319, 
376, ConditionForm.ConditionJPanel, WOC, 1.0, 319, 
376, ConditionForm.ConditionJPanel, NOII, 0.0, 319, 
376, ConditionForm.ConditionJPanel, RFC, 3.0, 319, 
376, ConditionForm.ConditionJPanel, CFNAMM, 8.0, 319, 
376, ConditionForm.ConditionJPanel, LCOM5, 0.0, 319, 
376, ConditionForm.ConditionJPanel, NOPA, 0.0, 319, 
376, ConditionForm.ConditionJPanel, TCC, 1.0, 319, 
376, ConditionForm.ConditionJPanel, AMWNAMM, 2.0, 319, 
376, ConditionForm.ConditionJPanel, NIM, 522.0, 319, 
376, ConditionForm.ConditionJPanel, NOCS, 2.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOMNAMM, 1.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOM, 1.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, LOC, 8.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, WMC, 2.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOA, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, WMCNAMM, 2.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, AMW, 2.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, LOCNAMM, 8.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOAM, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, ATFD, 2.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, DIT, 1.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, CBO, 1.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, FANOUT, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NMO, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOII, 1.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, RFC, 1.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, CFNAMM, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, LCOM5, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOPA, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, TCC, 1.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, AMWNAMM, 2.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NIM, 0.0, 319, 
378, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOCS, 0.0, 319, 
381, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOMNAMM, 1.0, 319, 
381, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOM, 1.0, 319, 
381, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, LOC, 7.0, 319, 
381, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, WMC, 1.0, 319, 
