2, ErrorWindows, NOMNAMM, 3.0, 1, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, AMWNAMM, 2.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NIM, 8.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOCS, 0.0, 105, 
133, ConditionForm, NOMNAMM, 4.0, 105, 
133, ConditionForm, NOM, 4.0, 105, 
133, ConditionForm, LOC, 264.0, 105, 
133, ConditionForm, WMC, 5.0, 105, 
133, ConditionForm, NOA, 4.0, 105, 
133, ConditionForm, WMCNAMM, 5.0, 105, 
133, ConditionForm, AMW, 1.25, 105, 
133, ConditionForm, LOCNAMM, 264.0, 105, 
133, ConditionForm, NOAM, 0.0, 105, 
133, ConditionForm, ATFD, 0.0, 105, 
133, ConditionForm, DIT, 1.0, 105, 
133, ConditionForm, NOC, 0.0, 105, 
133, ConditionForm, CBO, 4.0, 105, 
133, ConditionForm, FANOUT, 6.0, 105, 
133, ConditionForm, NMO, 0.0, 105, 
133, ConditionForm, WOC, 1.0, 105, 
133, ConditionForm, NOII, 0.0, 105, 
133, ConditionForm, RFC, 10.0, 105, 
133, ConditionForm, CFNAMM, 34.0, 105, 
133, ConditionForm, LCOM5, 1.08333333333333, 105, 
133, ConditionForm, NOPA, 0.0, 105, 
133, ConditionForm, TCC, 0.0, 105, 
133, ConditionForm, AMWNAMM, 1.25, 105, 
133, ConditionForm, NIM, 0.0, 105, 
133, ConditionForm, NOCS, 6.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOMNAMM, 1.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOM, 1.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, LOC, 12.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, WMC, 2.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOA, 0.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, WMCNAMM, 2.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, AMW, 2.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, LOCNAMM, 12.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOAM, 0.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, ATFD, 1.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, DIT, 1.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, CBO, 2.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, FANOUT, 2.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NMO, 0.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOII, 1.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, RFC, 4.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, CFNAMM, 12.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, LCOM5, 0.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOPA, 0.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, TCC, 1.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, AMWNAMM, 2.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NIM, 0.0, 105, 
138, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$1, NOCS, 0.0, 105, 
141, DatasetInfo, NOMNAMM, 3.0, 105, 
141, DatasetInfo, NOM, 3.0, 105, 
141, DatasetInfo, LOC, 151.0, 105, 
141, DatasetInfo, WMC, 3.0, 105, 
141, DatasetInfo, NOA, 2.0, 105, 
141, DatasetInfo, WMCNAMM, 3.0, 105, 
141, DatasetInfo, AMW, 1.0, 105, 
141, DatasetInfo, LOCNAMM, 151.0, 105, 
141, DatasetInfo, NOAM, 0.0, 105, 
141, DatasetInfo, ATFD, 1.0, 105, 
141, DatasetInfo, DIT, 1.0, 105, 
141, DatasetInfo, NOC, 0.0, 105, 
141, DatasetInfo, CBO, 1.0, 105, 
141, DatasetInfo, FANOUT, 2.0, 105, 
141, DatasetInfo, NMO, 0.0, 105, 
141, DatasetInfo, WOC, 1.0, 105, 
141, DatasetInfo, NOII, 0.0, 105, 
141, DatasetInfo, RFC, 5.0, 105, 
141, DatasetInfo, CFNAMM, 12.0, 105, 
141, DatasetInfo, LCOM5, 1.25, 105, 
141, DatasetInfo, NOPA, 0.0, 105, 
141, DatasetInfo, TCC, 1.0, 105, 
141, DatasetInfo, AMWNAMM, 1.0, 105, 
141, DatasetInfo, NIM, 0.0, 105, 
141, DatasetInfo, NOCS, 3.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOMNAMM, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOM, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, LOC, 11.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, WMC, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOA, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, WMCNAMM, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, AMW, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, LOCNAMM, 11.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOAM, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, ATFD, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, DIT, 2.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, CBO, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, FANOUT, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NMO, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOII, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, RFC, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, CFNAMM, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, LCOM5, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOPA, 0.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, TCC, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, AMWNAMM, 1.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NIM, 8.0, 105, 
145, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$2, NOCS, 0.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOMNAMM, 1.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOM, 1.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, LOC, 25.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, WMC, 3.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOA, 0.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, WMCNAMM, 3.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, AMW, 3.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, LOCNAMM, 25.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOAM, 0.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, ATFD, 8.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, DIT, 1.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, CBO, 6.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, FANOUT, 5.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NMO, 0.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOII, 1.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, RFC, 10.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, CFNAMM, 36.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, LCOM5, 0.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOPA, 0.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, TCC, 1.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, AMWNAMM, 3.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NIM, 0.0, 105, 
147, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$3, NOCS, 0.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOMNAMM, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOM, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, LOC, 11.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, WMC, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOA, 0.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, WMCNAMM, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, AMW, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, LOCNAMM, 11.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOAM, 0.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, ATFD, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, DIT, 2.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, CBO, 2.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, FANOUT, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NMO, 0.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOII, 0.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, RFC, 2.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, CFNAMM, 4.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, LCOM5, 0.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOPA, 0.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, TCC, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, AMWNAMM, 1.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NIM, 8.0, 105, 
150, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$4, NOCS, 0.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOMNAMM, 1.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOM, 1.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, LOC, 7.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, WMC, 1.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOA, 0.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, WMCNAMM, 1.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, AMW, 1.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, LOCNAMM, 7.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOAM, 0.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, ATFD, 2.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, DIT, 2.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, CBO, 4.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, FANOUT, 3.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NMO, 0.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOII, 0.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, RFC, 4.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, CFNAMM, 12.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, LCOM5, 0.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOPA, 0.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, TCC, 1.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, AMWNAMM, 1.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NIM, 8.0, 105, 
152, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm$5, NOCS, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOMNAMM, 1.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOM, 1.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, LOC, 9.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, WMC, 2.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOA, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, WMCNAMM, 2.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, AMW, 2.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, LOCNAMM, 9.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOAM, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, ATFD, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, DIT, 1.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, CBO, 1.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, FANOUT, 1.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NMO, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOII, 1.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, RFC, 2.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, CFNAMM, 4.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, LCOM5, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOPA, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, TCC, 1.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, AMWNAMM, 2.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NIM, 0.0, 105, 
154, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$1, NOCS, 0.0, 105, 
157, ConditionForm.ConditionJPanel, NOMNAMM, 1.0, 105, 
157, ConditionForm.ConditionJPanel, NOM, 1.0, 105, 
157, ConditionForm.ConditionJPanel, LOC, 67.0, 105, 
157, ConditionForm.ConditionJPanel, WMC, 2.0, 105, 
157, ConditionForm.ConditionJPanel, NOA, 6.0, 105, 
157, ConditionForm.ConditionJPanel, WMCNAMM, 2.0, 105, 
157, ConditionForm.ConditionJPanel, AMW, 2.0, 105, 
157, ConditionForm.ConditionJPanel, LOCNAMM, 67.0, 105, 
157, ConditionForm.ConditionJPanel, NOAM, 0.0, 105, 
157, ConditionForm.ConditionJPanel, ATFD, 0.0, 105, 
157, ConditionForm.ConditionJPanel, DIT, 5.0, 105, 
157, ConditionForm.ConditionJPanel, NOC, 0.0, 105, 
157, ConditionForm.ConditionJPanel, CBO, 4.0, 105, 
157, ConditionForm.ConditionJPanel, FANOUT, 2.0, 105, 
157, ConditionForm.ConditionJPanel, NMO, 0.0, 105, 
157, ConditionForm.ConditionJPanel, WOC, 1.0, 105, 
157, ConditionForm.ConditionJPanel, NOII, 0.0, 105, 
157, ConditionForm.ConditionJPanel, RFC, 3.0, 105, 
157, ConditionForm.ConditionJPanel, CFNAMM, 8.0, 105, 
157, ConditionForm.ConditionJPanel, LCOM5, 0.0, 105, 
157, ConditionForm.ConditionJPanel, NOPA, 0.0, 105, 
157, ConditionForm.ConditionJPanel, TCC, 1.0, 105, 
157, ConditionForm.ConditionJPanel, AMWNAMM, 2.0, 105, 
157, ConditionForm.ConditionJPanel, NIM, 522.0, 105, 
157, ConditionForm.ConditionJPanel, NOCS, 2.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOMNAMM, 1.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOM, 1.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, LOC, 15.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, WMC, 2.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOA, 0.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, WMCNAMM, 2.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, AMW, 2.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, LOCNAMM, 15.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOAM, 0.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, ATFD, 2.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, DIT, 1.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, CBO, 5.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, FANOUT, 4.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NMO, 0.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOII, 1.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, RFC, 5.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, CFNAMM, 16.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, LCOM5, 0.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOPA, 0.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, TCC, 1.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, AMWNAMM, 2.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NIM, 0.0, 105, 
159, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$2, NOCS, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOMNAMM, 1.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOM, 1.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, LOC, 8.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, WMC, 2.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOA, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, WMCNAMM, 2.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, AMW, 2.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, LOCNAMM, 8.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOAM, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, ATFD, 2.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, DIT, 1.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, CBO, 1.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, FANOUT, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NMO, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOII, 1.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, RFC, 1.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, CFNAMM, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, LCOM5, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOPA, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, TCC, 1.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, AMWNAMM, 2.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NIM, 0.0, 105, 
162, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$1, NOCS, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOMNAMM, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOM, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, LOC, 7.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, WMC, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOA, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, WMCNAMM, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, AMW, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, LOCNAMM, 7.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOAM, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, ATFD, 2.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, DIT, 2.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, CBO, 2.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, FANOUT, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NMO, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOII, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, RFC, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, CFNAMM, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, LCOM5, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOPA, 0.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, TCC, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, AMWNAMM, 1.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NIM, 8.0, 105, 
165, it.unimib.disco.essere.WekaNose.gui.dataset.creation.ConditionForm.ConditionJPanel$2, NOCS, 0.0, 105, 
167, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DatasetInfo$3, NOMNAMM, 1.0, 105, 
