2, MindMapMock, LOC, 139.0, 1, 
3700, ScriptEditorProperty.ScriptEditorStarter, CBO, 0.0, 3596, 
3700, ScriptEditorProperty.ScriptEditorStarter, WOC, 0.0, 3596, 
3700, ScriptEditorProperty.ScriptEditorStarter, NOPA, 0.0, 3596, 
3700, ScriptEditorProperty.ScriptEditorStarter, NOC, 0.0, 3596, 
3700, ScriptEditorProperty.ScriptEditorStarter, CFNAMM, 0.0, 3596, 
3702, OptionalDontShowMeAgainDialog, LOC, 157.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NOMNAMM, 3.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NOM, 4.0, 3596, 
3702, OptionalDontShowMeAgainDialog, WMCNAMM, 9.0, 3596, 
3702, OptionalDontShowMeAgainDialog, WMC, 10.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NOA, 12.0, 3596, 
3702, OptionalDontShowMeAgainDialog, LOCNAMM, 149.0, 3596, 
3702, OptionalDontShowMeAgainDialog, AMWNAMM, 3.0, 3596, 
3702, OptionalDontShowMeAgainDialog, RFC, 13.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NOII, 0.0, 3596, 
3702, OptionalDontShowMeAgainDialog, AMW, 2.5, 3596, 
3702, OptionalDontShowMeAgainDialog, TCC, 1.0, 3596, 
3702, OptionalDontShowMeAgainDialog, ATFD, 1.0, 3596, 
3702, OptionalDontShowMeAgainDialog, FANOUT, 4.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NOCS, 5.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NIM, 0.0, 3596, 
3702, OptionalDontShowMeAgainDialog, LCOM5, 0.833333333333333, 3596, 
3702, OptionalDontShowMeAgainDialog, NOAM, 1.0, 3596, 
3702, OptionalDontShowMeAgainDialog, CBO, 3.0, 3596, 
3702, OptionalDontShowMeAgainDialog, WOC, 0.4, 3596, 
3702, OptionalDontShowMeAgainDialog, DIT, 1.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NOPA, 2.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NOC, 0.0, 3596, 
3702, OptionalDontShowMeAgainDialog, CFNAMM, 48.0, 3596, 
3702, OptionalDontShowMeAgainDialog, NMO, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, LOC, 10.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOMNAMM, 1.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOM, 2.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, WMCNAMM, 1.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, WMC, 2.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOA, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, LOCNAMM, 7.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, AMWNAMM, 1.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, RFC, 2.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOII, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, AMW, 1.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, TCC, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, ATFD, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, FANOUT, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOCS, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, LCOM5, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOAM, 1.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, CBO, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, WOC, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOPA, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, NOC, 0.0, 3596, 
3707, OptionalDontShowMeAgainDialog.DontShowPropertyHandler, CFNAMM, 0.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, LOC, 17.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOMNAMM, 2.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOM, 3.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, WMCNAMM, 2.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, WMC, 3.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOA, 2.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, LOCNAMM, 12.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, AMWNAMM, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, RFC, 5.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOII, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, AMW, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, TCC, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, ATFD, 0.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, FANOUT, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOCS, 0.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NIM, 0.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, LCOM5, 0.5, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOAM, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, CBO, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, WOC, 0.666666666666667, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, DIT, 1.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOPA, 0.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NOC, 0.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, CFNAMM, 6.0, 3596, 
3710, OptionalDontShowMeAgainDialog.StandardPropertyHandler, NMO, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, LOC, 6.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NOMNAMM, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NOM, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, WMCNAMM, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, WMC, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NOA, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, LOCNAMM, 6.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, AMWNAMM, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, RFC, 2.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NOII, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, AMW, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, TCC, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, ATFD, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, FANOUT, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NOCS, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NIM, 15.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, LCOM5, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NOAM, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, CBO, 1.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, DIT, 2.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NOPA, 0.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, CFNAMM, 4.0, 3596, 
3714, freemind.common.OptionalDontShowMeAgainDialog$1, NMO, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, LOC, 6.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NOMNAMM, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NOM, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, WMCNAMM, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, WMC, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NOA, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, LOCNAMM, 6.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, AMWNAMM, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, RFC, 2.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NOII, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, AMW, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, TCC, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, ATFD, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, FANOUT, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NOCS, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NIM, 15.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, LCOM5, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NOAM, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, CBO, 1.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, DIT, 2.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NOPA, 0.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, CFNAMM, 4.0, 3596, 
3716, freemind.common.OptionalDontShowMeAgainDialog$2, NMO, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, LOC, 5.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NOMNAMM, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NOM, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, WMCNAMM, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, WMC, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NOA, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, LOCNAMM, 5.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, AMWNAMM, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, RFC, 2.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NOII, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, AMW, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, TCC, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, ATFD, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, FANOUT, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NOCS, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NIM, 10.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, LCOM5, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NOAM, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, CBO, 1.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, DIT, 2.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NOPA, 0.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, CFNAMM, 4.0, 3596, 
3718, freemind.common.OptionalDontShowMeAgainDialog$3, NMO, 0.0, 3596, 
3720, StringProperty, LOC, 57.0, 3596, 
3720, StringProperty, NOMNAMM, 3.0, 3596, 
3720, StringProperty, NOM, 7.0, 3596, 
3720, StringProperty, WMCNAMM, 3.0, 3596, 
3720, StringProperty, WMC, 7.0, 3596, 
3720, StringProperty, NOA, 3.0, 3596, 
3720, StringProperty, LOCNAMM, 36.0, 3596, 
3720, StringProperty, AMWNAMM, 1.0, 3596, 
3720, StringProperty, RFC, 15.0, 3596, 
3720, StringProperty, NOII, 1.0, 3596, 
3720, StringProperty, AMW, 1.0, 3596, 
3720, StringProperty, TCC, 0.4, 3596, 
3720, StringProperty, ATFD, 0.0, 3596, 
3720, StringProperty, FANOUT, 1.0, 3596, 
3720, StringProperty, NOCS, 1.0, 3596, 
3720, StringProperty, NIM, 6.0, 3596, 
3720, StringProperty, LCOM5, 0.833333333333333, 3596, 
3720, StringProperty, NOAM, 4.0, 3596, 
3720, StringProperty, CBO, 2.0, 3596, 
3720, StringProperty, WOC, 0.428571428571429, 3596, 
3720, StringProperty, DIT, 2.0, 3596, 
3720, StringProperty, NOPA, 0.0, 3596, 
3720, StringProperty, NOC, 0.0, 3596, 
3720, StringProperty, CFNAMM, 21.0, 3596, 
3720, StringProperty, NMO, 0.0, 3596, 
3728, freemind.common.StringProperty$1, LOC, 5.0, 3596, 
3728, freemind.common.StringProperty$1, NOMNAMM, 1.0, 3596, 
3728, freemind.common.StringProperty$1, NOM, 1.0, 3596, 
3728, freemind.common.StringProperty$1, WMCNAMM, 1.0, 3596, 
3728, freemind.common.StringProperty$1, WMC, 1.0, 3596, 
3728, freemind.common.StringProperty$1, NOA, 0.0, 3596, 
3728, freemind.common.StringProperty$1, LOCNAMM, 5.0, 3596, 
3728, freemind.common.StringProperty$1, AMWNAMM, 1.0, 3596, 
3728, freemind.common.StringProperty$1, RFC, 2.0, 3596, 
3728, freemind.common.StringProperty$1, NOII, 0.0, 3596, 
3728, freemind.common.StringProperty$1, AMW, 1.0, 3596, 
3728, freemind.common.StringProperty$1, TCC, 1.0, 3596, 
3728, freemind.common.StringProperty$1, ATFD, 0.0, 3596, 
3728, freemind.common.StringProperty$1, FANOUT, 1.0, 3596, 
3728, freemind.common.StringProperty$1, NOCS, 0.0, 3596, 
3728, freemind.common.StringProperty$1, NIM, 3.0, 3596, 
3728, freemind.common.StringProperty$1, LCOM5, 0.0, 3596, 
3728, freemind.common.StringProperty$1, NOAM, 0.0, 3596, 
3728, freemind.common.StringProperty$1, CBO, 1.0, 3596, 
3728, freemind.common.StringProperty$1, DIT, 2.0, 3596, 
3728, freemind.common.StringProperty$1, NOPA, 0.0, 3596, 
3728, freemind.common.StringProperty$1, CFNAMM, 4.0, 3596, 
3728, freemind.common.StringProperty$1, NMO, 0.0, 3596, 
3730, PropertyBean, LOC, 27.0, 3596, 
3730, PropertyBean, NOMNAMM, 5.0, 3596, 
3730, PropertyBean, NOM, 6.0, 3596, 
3730, PropertyBean, WMCNAMM, 6.0, 3596, 
3730, PropertyBean, WMC, 7.0, 3596, 
3730, PropertyBean, NOA, 1.0, 3596, 
3730, PropertyBean, LOCNAMM, 24.0, 3596, 
3730, PropertyBean, AMWNAMM, 1.2, 3596, 
3730, PropertyBean, RFC, 6.0, 3596, 
3730, PropertyBean, NOII, 0.0, 3596, 
3730, PropertyBean, AMW, 1.16666666666667, 3596, 
3730, PropertyBean, TCC, 0.2, 3596, 
3730, PropertyBean, ATFD, 0.0, 3596, 
3730, PropertyBean, FANOUT, 0.0, 3596, 
3730, PropertyBean, NOCS, 0.0, 3596, 
3730, PropertyBean, LCOM5, 0.6, 3596, 
3730, PropertyBean, NOAM, 1.0, 3596, 
3730, PropertyBean, CBO, 0.0, 3596, 
3730, PropertyBean, DIT, 1.0, 3596, 
3730, PropertyBean, NOPA, 0.0, 3596, 
3730, PropertyBean, NOC, 12.0, 3596, 
3730, PropertyBean, CFNAMM, 0.0, 3596, 
3738, ColorProperty, LOC, 109.0, 3596, 
3738, ColorProperty, NOMNAMM, 4.0, 3596, 
3738, ColorProperty, NOM, 10.0, 3596, 
3738, ColorProperty, WMCNAMM, 5.0, 3596, 
3738, ColorProperty, WMC, 12.0, 3596, 
3738, ColorProperty, NOA, 7.0, 3596, 
3738, ColorProperty, LOCNAMM, 70.0, 3596, 
3738, ColorProperty, AMWNAMM, 1.25, 3596, 
3738, ColorProperty, RFC, 22.0, 3596, 
3738, ColorProperty, NOII, 2.0, 3596, 
3738, ColorProperty, AMW, 1.2, 3596, 
3738, ColorProperty, TCC, 0.142857142857143, 3596, 
3738, ColorProperty, ATFD, 0.0, 3596, 
3738, ColorProperty, FANOUT, 4.0, 3596, 
3738, ColorProperty, NOCS, 2.0, 3596, 
3738, ColorProperty, NIM, 6.0, 3596, 
3738, ColorProperty, LCOM5, 0.936507936507937, 3596, 
3738, ColorProperty, NOAM, 6.0, 3596, 
3738, ColorProperty, CBO, 4.0, 3596, 
3738, ColorProperty, WOC, 0.5, 3596, 
3738, ColorProperty, DIT, 2.0, 3596, 
3738, ColorProperty, NOPA, 0.0, 3596, 
3738, ColorProperty, NOC, 0.0, 3596, 
3738, ColorProperty, CFNAMM, 112.0, 3596, 
3738, ColorProperty, NMO, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, LOC, 5.0, 3596, 
3749, freemind.common.ColorProperty$1, NOMNAMM, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, NOM, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, WMCNAMM, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, WMC, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, NOA, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, LOCNAMM, 5.0, 3596, 
3749, freemind.common.ColorProperty$1, AMWNAMM, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, RFC, 2.0, 3596, 
3749, freemind.common.ColorProperty$1, NOII, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, AMW, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, TCC, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, ATFD, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, FANOUT, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, NOCS, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, NIM, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, LCOM5, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, NOAM, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, CBO, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, DIT, 1.0, 3596, 
3749, freemind.common.ColorProperty$1, NOPA, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, CFNAMM, 0.0, 3596, 
3749, freemind.common.ColorProperty$1, NMO, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, LOC, 12.0, 3596, 
3752, freemind.common.ColorProperty$2, NOMNAMM, 2.0, 3596, 
3752, freemind.common.ColorProperty$2, NOM, 2.0, 3596, 
3752, freemind.common.ColorProperty$2, WMCNAMM, 4.0, 3596, 
3752, freemind.common.ColorProperty$2, WMC, 4.0, 3596, 
3752, freemind.common.ColorProperty$2, NOA, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, LOCNAMM, 12.0, 3596, 
3752, freemind.common.ColorProperty$2, AMWNAMM, 2.0, 3596, 
3752, freemind.common.ColorProperty$2, RFC, 2.0, 3596, 
3752, freemind.common.ColorProperty$2, NOII, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, AMW, 2.0, 3596, 
3752, freemind.common.ColorProperty$2, TCC, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, ATFD, 1.0, 3596, 
3752, freemind.common.ColorProperty$2, FANOUT, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, NOCS, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, NIM, 8.0, 3596, 
3752, freemind.common.ColorProperty$2, LCOM5, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, NOAM, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, CBO, 1.0, 3596, 
3752, freemind.common.ColorProperty$2, DIT, 2.0, 3596, 
3752, freemind.common.ColorProperty$2, NOPA, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, CFNAMM, 0.0, 3596, 
3752, freemind.common.ColorProperty$2, NMO, 0.0, 3596, 
3755, XmlBindingTools, LOC, 129.0, 3596, 
3755, XmlBindingTools, NOMNAMM, 10.0, 3596, 
3755, XmlBindingTools, NOM, 10.0, 3596, 
3755, XmlBindingTools, WMCNAMM, 19.0, 3596, 
3755, XmlBindingTools, WMC, 19.0, 3596, 
3755, XmlBindingTools, NOA, 2.0, 3596, 
3755, XmlBindingTools, LOCNAMM, 129.0, 3596, 
3755, XmlBindingTools, AMWNAMM, 1.9, 3596, 
3755, XmlBindingTools, RFC, 15.0, 3596, 
3755, XmlBindingTools, NOII, 0.0, 3596, 
3755, XmlBindingTools, AMW, 1.9, 3596, 
3755, XmlBindingTools, TCC, 0.0833333333333333, 3596, 
3755, XmlBindingTools, ATFD, 1.0, 3596, 
3755, XmlBindingTools, FANOUT, 2.0, 3596, 
3755, XmlBindingTools, NOCS, 0.0, 3596, 
3755, XmlBindingTools, NIM, 0.0, 3596, 
3755, XmlBindingTools, LCOM5, 0.888888888888889, 3596, 
3755, XmlBindingTools, NOAM, 0.0, 3596, 
3755, XmlBindingTools, CBO, 2.0, 3596, 
3755, XmlBindingTools, WOC, 1.0, 3596, 
3755, XmlBindingTools, DIT, 1.0, 3596, 
3755, XmlBindingTools, NOPA, 0.0, 3596, 
3755, XmlBindingTools, NOC, 0.0, 3596, 
3755, XmlBindingTools, CFNAMM, 164.0, 3596, 
3755, XmlBindingTools, NMO, 0.0, 3596, 
3766, DontShowNotificationProperty, LOC, 11.0, 3596, 
3766, DontShowNotificationProperty, NOMNAMM, 1.0, 3596, 
3766, DontShowNotificationProperty, NOM, 1.0, 3596, 
3766, DontShowNotificationProperty, WMCNAMM, 1.0, 3596, 
3766, DontShowNotificationProperty, WMC, 1.0, 3596, 
3766, DontShowNotificationProperty, NOA, 0.0, 3596, 
3766, DontShowNotificationProperty, LOCNAMM, 11.0, 3596, 
3766, DontShowNotificationProperty, AMWNAMM, 1.0, 3596, 
3766, DontShowNotificationProperty, RFC, 15.0, 3596, 
3766, DontShowNotificationProperty, NOII, 0.0, 3596, 
3766, DontShowNotificationProperty, AMW, 1.0, 3596, 
3766, DontShowNotificationProperty, TCC, 1.0, 3596, 
3766, DontShowNotificationProperty, ATFD, 0.0, 3596, 
3766, DontShowNotificationProperty, FANOUT, 0.0, 3596, 
3766, DontShowNotificationProperty, NOCS, 0.0, 3596, 
3766, DontShowNotificationProperty, NIM, 12.0, 3596, 
3766, DontShowNotificationProperty, LCOM5, 0.0, 3596, 
3766, DontShowNotificationProperty, NOAM, 0.0, 3596, 
3766, DontShowNotificationProperty, CBO, 2.0, 3596, 
3766, DontShowNotificationProperty, WOC, 1.0, 3596, 
3766, DontShowNotificationProperty, DIT, 3.0, 3596, 
3766, DontShowNotificationProperty, NOPA, 0.0, 3596, 
3766, DontShowNotificationProperty, NOC, 0.0, 3596, 
3766, DontShowNotificationProperty, CFNAMM, 3.0, 3596, 
3766, DontShowNotificationProperty, NMO, 0.0, 3596, 
3768, ComboProperty, LOC, 110.0, 3596, 
3768, ComboProperty, NOMNAMM, 8.0, 3596, 
3768, ComboProperty, NOM, 12.0, 3596, 
3768, ComboProperty, WMCNAMM, 10.0, 3596, 
3768, ComboProperty, WMC, 16.0, 3596, 
3768, ComboProperty, NOA, 4.0, 3596, 
3768, ComboProperty, LOCNAMM, 83.0, 3596, 
3768, ComboProperty, AMWNAMM, 1.25, 3596, 
3768, ComboProperty, RFC, 21.0, 3596, 
3768, ComboProperty, NOII, 1.0, 3596, 
3768, ComboProperty, AMW, 1.33333333333333, 3596, 
3768, ComboProperty, TCC, 0.476190476190476, 3596, 
3768, ComboProperty, ATFD, 0.0, 3596, 
3768, ComboProperty, FANOUT, 2.0, 3596, 
3768, ComboProperty, NOCS, 1.0, 3596, 
3768, ComboProperty, NIM, 6.0, 3596, 
3768, ComboProperty, LCOM5, 0.863636363636364, 3596, 
3768, ComboProperty, NOAM, 4.0, 3596, 
3768, ComboProperty, CBO, 2.0, 3596, 
3768, ComboProperty, WOC, 0.6, 3596, 
3768, ComboProperty, DIT, 2.0, 3596, 
3768, ComboProperty, NOPA, 0.0, 3596, 
3768, ComboProperty, NOC, 0.0, 3596, 
3768, ComboProperty, CFNAMM, 83.0, 3596, 
3768, ComboProperty, NMO, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, LOC, 6.0, 3596, 
3781, freemind.common.ComboProperty$1, NOMNAMM, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, NOM, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, WMCNAMM, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, WMC, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, NOA, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, LOCNAMM, 6.0, 3596, 
3781, freemind.common.ComboProperty$1, AMWNAMM, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, RFC, 2.0, 3596, 
3781, freemind.common.ComboProperty$1, NOII, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, AMW, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, TCC, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, ATFD, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, FANOUT, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, NOCS, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, NIM, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, LCOM5, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, NOAM, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, CBO, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, DIT, 1.0, 3596, 
3781, freemind.common.ComboProperty$1, NOPA, 0.0, 3596, 
3781, freemind.common.ComboProperty$1, CFNAMM, 4.0, 3596, 
3781, freemind.common.ComboProperty$1, NMO, 0.0, 3596, 
3785, MindMapHook, LOC, 60.0, 3784, 
3785, MindMapHook, NOMNAMM, 5.0, 3784, 
3785, MindMapHook, NOM, 9.0, 3784, 
3785, MindMapHook, WMCNAMM, 5.0, 3784, 
3785, MindMapHook, WMC, 9.0, 3784, 
3785, MindMapHook, NOA, 0.0, 3784, 
3785, MindMapHook, LOCNAMM, 45.0, 3784, 
3785, MindMapHook, AMWNAMM, 1.0, 3784, 
3785, MindMapHook, RFC, 9.0, 3784, 
3785, MindMapHook, NOII, 0.0, 3784, 
3785, MindMapHook, AMW, 1.0, 3784, 
3785, MindMapHook, TCC, 0.0, 3784, 
3785, MindMapHook, ATFD, 0.0, 3784, 
3785, MindMapHook, FANOUT, 0.0, 3784, 
3785, MindMapHook, NOCS, 1.0, 3784, 
3785, MindMapHook, LCOM5, 0.0, 3784, 
