@relation InstanceResultListener

@attribute Key_Dataset {dataset}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.JRip,weka.classifiers.trees.RandomForest,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-F 3 -N 2.0 -O 2 -S 1','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-6589312996832147161,1116839470751428698,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
dataset,10,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171008.1255,18,2,1,1,0,50,50,0,0,0.5,0.583095,100,116.619038,2,2.643856,-0.643856,1,1.321928,-0.321928,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,12963,16262,8630,100,100,?,2,?,?,?
dataset,10,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171008.1255,18,2,1,1,0,50,50,0,0,0.5,0.5,100,100,2,2,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,12546,16262,8630,100,100,?,1,?,?,?
dataset,10,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20171008.1255,18,2,2,0,0,100,0,0,1,0.207792,0.217702,41.558442,43.540402,2,0.681824,1.318176,1,0.340912,0.659088,1.318176,0.659088,131.817596,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12963,16262,8630,100,100,?,2,?,?,?
dataset,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.475268,0.499677,95.053671,99.935494,2,1.991107,0.008893,1,0.995554,0.004446,0.109122,0.054561,10.912169,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.047,0,0.046875,0,46.875,0,114712,16262,8630,100,100,?,?,-1,?,?
dataset,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.421392,0.424832,84.278399,84.9663,2,1.591281,0.408719,1,0.795641,0.204359,0.408719,0.204359,40.871895,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.031,0,0.03125,0,31.25,0,109703,16262,8630,100,100,?,?,-1,?,?
dataset,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.453181,0.454128,90.636147,90.825635,2,1.745882,0.254118,1,0.872941,0.127059,0.254118,0.127059,25.411841,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.031,0,0.03125,0,31.25,0,107665,16262,8630,100,100,?,?,-1,?,?
dataset,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.472578,0.482768,94.515512,96.55359,2,1.897333,0.102667,1,0.948667,0.051333,0.13226,0.06613,13.226006,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.031,0,0.03125,0,31.25,0,113267,16262,8630,100,100,?,?,-1,?,?
dataset,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,0,2,0,0,100,0,-1,0.71149,0.727798,142.297951,145.559666,2,4.064545,-2.064545,1,2.032273,-1.032273,-0.949333,-0.474667,-94.933302,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.032,0,0.03125,0,31.25,0,104018,16262,8630,100,100,?,?,-1,?,?
dataset,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.607346,0.620632,121.469242,124.126458,2,2.858703,-0.858703,1,1.429352,-0.429352,-0.498318,-0.249159,-49.831759,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,107599,16262,8630,100,100,?,?,-1,?,?
dataset,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.539529,0.582666,107.90579,116.533204,2,2.611532,-0.611532,1,1.305766,-0.305766,-0.158567,-0.079284,-15.856706,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.015,0,0.015625,0,15.625,0,105457,16262,8630,100,100,?,?,-1,?,?
dataset,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.515133,0.546381,103.026587,109.276271,2,2.308106,-0.308106,1,1.154053,-0.154053,-0.064023,-0.032011,-6.402257,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.015,0,0.015625,0,15.625,0,113115,16262,8630,100,100,?,?,-1,?,?
dataset,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.46165,0.461672,92.329956,92.334359,2,1.786867,0.213133,1,0.893434,0.106566,0.213133,0.106566,21.313264,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,110913,16262,8630,100,100,?,?,-1,?,?
dataset,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.378726,0.378825,75.745116,75.765052,2,1.373677,0.626323,1,0.686839,0.313161,0.626323,0.313161,62.632285,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,115799,16262,8630,100,100,?,?,-1,?,?
dataset,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.400768,0.400773,80.15361,80.15467,2,1.477644,0.522356,1,0.738822,0.261178,0.522356,0.261178,52.235584,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.015,0,0.015625,0,15.625,0,112375,16262,8630,100,100,?,?,-1,?,?
dataset,2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.554514,0.576516,110.902796,115.303206,2,2.526387,-0.526387,1,1.263194,-0.263194,-0.23969,-0.119845,-23.968955,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,110509,16262,8630,100,100,?,?,-1,?,?
dataset,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.523462,0.528937,104.692485,105.787324,2,2.175748,-0.175748,1,1.087874,-0.087874,-0.117617,-0.058808,-11.761689,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,111808,16262,8630,100,100,?,?,-1,?,?
dataset,2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.355562,0.356351,71.112424,71.270133,2,1.269725,0.730275,1,0.634863,0.365137,0.730275,0.365137,73.027495,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0.015,0.015625,0.015625,15.625,15.625,108390,16262,8630,100,100,?,?,-1,?,?
dataset,2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.520155,0.525339,104.031076,105.067722,2,2.153082,-0.153082,1,1.076541,-0.076541,-0.101427,-0.050714,-10.142722,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0,0,0,0,0,0,109385,16262,8630,100,100,?,?,-1,?,?
dataset,2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,0,2,0,0,100,0,-1,0.761811,0.764702,152.362272,152.940469,2,4.256474,-2.256474,1,2.128237,-1.128237,-1.203999,-0.602,-120.3999,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.015,0,0.015625,0,15.625,0,99619,16262,8630,100,100,?,?,-1,?,?
dataset,2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.500613,0.53342,100.1226,106.683915,2,2.214479,-0.214479,1,1.10724,-0.10724,-0.002585,-0.001293,-0.258521,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.032,0,0.03125,0,31.25,0,107321,16262,8630,100,100,?,?,-1,?,?
dataset,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.482581,0.508842,96.51627,101.768335,2,2.048788,-0.048788,1,1.024394,-0.024394,0.076013,0.038006,7.601259,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.015,0,0.015625,0,15.625,0,110629,16262,8630,100,100,?,?,-1,?,?
dataset,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.448371,0.465548,89.674152,93.10968,2,1.792878,0.207122,1,0.896439,0.103561,0.238784,0.119392,23.878375,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.016,0,0.015625,0,15.625,0,101615,16262,8630,100,100,?,?,-1,?,?
dataset,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.497135,0.50396,99.427094,100.792032,2,2.023032,-0.023032,1,1.011516,-0.011516,0.014186,0.007093,1.418563,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.015,0,0.015625,0,15.625,0,107080,16262,8630,100,100,?,?,-1,?,?
dataset,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.477346,0.489608,95.4691,97.921676,2,1.936165,0.063835,1,0.968083,0.031917,0.107404,0.053702,10.740356,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.016,0,0.015625,0,15.625,0,109290,16262,8630,100,100,?,?,-1,?,?
dataset,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.582497,0.610416,116.499462,122.08316,2,2.82619,-0.82619,1,1.413095,-0.413095,-0.350488,-0.175244,-35.048842,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,100354,16262,8630,100,100,?,?,-1,?,?
dataset,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.448297,0.462349,89.659368,92.469818,2,1.778038,0.221962,1,0.889019,0.110981,0.243897,0.121949,24.389743,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.016,0,0.015625,0,15.625,0,110080,16262,8630,100,100,?,?,-1,?,?
dataset,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,0,2,0,0,100,0,-1,0.60956,0.61578,121.911935,123.155906,2,2.787645,-0.787645,1,1.393823,-0.393823,-0.541779,-0.270889,-54.177874,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.015,0,0.015625,0,15.625,0,100580,16262,8630,100,100,?,?,-1,?,?
dataset,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.426389,0.427349,85.277778,85.469706,2,1.607307,0.392693,1,0.803654,0.196346,0.392693,0.196346,39.269297,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,104579,16262,8630,100,100,?,?,-1,?,?
dataset,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.538009,0.567779,107.601868,113.555756,2,2.469796,-0.469796,1,1.234898,-0.234898,-0.16111,-0.080555,-16.110957,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,102706,16262,8630,100,100,?,?,-1,?,?
dataset,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.448452,0.491987,89.690476,98.397406,2,1.925423,0.074577,1,0.962711,0.037289,0.212152,0.106076,21.215195,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.015,0,0.015625,0,15.625,0,102822,16262,8630,100,100,?,?,-1,?,?
dataset,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.414806,0.415299,82.961144,83.059796,2,1.547751,0.452249,1,0.773875,0.226125,0.452249,0.226125,45.224914,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0.015,0.015625,0.015625,15.625,15.625,110104,16262,8630,100,100,?,?,-1,?,?
dataset,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.527771,0.531654,105.55421,106.330833,2,2.191746,-0.191746,1,1.095873,-0.095873,-0.142155,-0.071077,-14.21548,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,112188,16262,8630,100,100,?,?,-1,?,?
dataset,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.552066,0.590616,110.413209,118.123253,2,2.674898,-0.674898,1,1.337449,-0.337449,-0.212008,-0.106004,-21.200848,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.015,0,0.015625,0,15.625,0,105833,16262,8630,100,100,?,?,-1,?,?
dataset,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.347338,0.347487,69.467627,69.497378,2,1.231535,0.768465,1,0.615767,0.384233,0.768465,0.384233,76.846519,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,108817,16262,8630,100,100,?,?,-1,?,?
dataset,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.334811,0.33582,66.96221,67.164092,2,1.178537,0.821463,1,0.589268,0.410732,0.821463,0.410732,82.146336,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,105620,16262,8630,100,100,?,?,-1,?,?
dataset,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,0,2,0,0,100,0,-1,0.574305,0.576624,114.860972,115.324761,2,2.485621,-0.485621,1,1.24281,-0.24281,-0.388056,-0.194028,-38.805564,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.016,0,0.015625,0,15.625,0,111903,16262,8630,100,100,?,?,-1,?,?
dataset,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,0,2,0,0,100,0,-1,0.57987,0.581285,115.974093,116.256961,2,2.515674,-0.515674,1,1.257837,-0.257837,-0.420542,-0.210271,-42.054162,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.015,0,0.015625,0,15.625,0,107895,16262,8630,100,100,?,?,-1,?,?
dataset,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,0,2,0,0,100,0,-1,0.673163,0.674113,134.63264,134.822636,2,3.244105,-1.244105,1,1.622053,-0.622053,-0.853976,-0.426988,-85.397586,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.016,0,0.015625,0,15.625,0,100429,16262,8630,100,100,?,?,-1,?,?
dataset,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.375174,0.375767,75.034718,75.153408,2,1.358593,0.641407,1,0.679297,0.320703,0.641407,0.320703,64.140692,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,108411,16262,8630,100,100,?,?,-1,?,?
dataset,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.439414,0.439473,87.882862,87.894573,2,1.670223,0.329777,1,0.835111,0.164889,0.329777,0.164889,32.977738,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,115972,16262,8630,100,100,?,?,-1,?,?
dataset,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.392366,0.398613,78.473189,79.722558,2,1.456888,0.543112,1,0.728444,0.271556,0.543112,0.271556,54.311186,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,112784,16262,8630,100,100,?,?,-1,?,?
dataset,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.594606,0.631561,118.921154,126.312164,2,3.070585,-1.070585,1,1.535293,-0.535293,-0.385196,-0.192598,-38.519618,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.015,0,0.015625,0,15.625,0,107306,16262,8630,100,100,?,?,-1,?,?
dataset,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.595517,0.610404,119.103312,122.080843,2,2.779388,-0.779388,1,1.389694,-0.389694,-0.438046,-0.219023,-43.804573,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,106044,16262,8630,100,100,?,?,-1,?,?
dataset,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.486768,0.494162,97.353583,98.832333,2,1.964914,0.035086,1,0.982457,0.017543,0.065257,0.032629,6.525744,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.016,0,0.015625,0,15.625,0,111141,16262,8630,100,100,?,?,-1,?,?
dataset,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,1,1,0,50,50,0,0,0.449442,0.466268,89.888438,93.253516,2,1.797329,0.202671,1,0.898665,0.101335,0.234247,0.117123,23.424667,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.015,0,0.015625,0,15.625,0,110387,16262,8630,100,100,?,?,-1,?,?
dataset,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171008.1255,18,2,2,0,0,100,0,0,1,0.424677,0.425587,84.935365,85.117442,2,1.598489,0.401511,1,0.799244,0.200756,0.401511,0.200756,40.151115,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.015,0,0.015625,0,15.625,0,110284,16262,8630,100,100,?,?,-1,?,?
