2, CompoundActionHandler, NOM, 4.0, 1, 
4743, FreeMind.FocusSearch, NOC, 0.0, 4382, 
4743, FreeMind.FocusSearch, NOPA, 0.0, 4382, 
4743, FreeMind.FocusSearch, FANOUT, 2.0, 4382, 
4743, FreeMind.FocusSearch, NOCS, 1.0, 4382, 
4743, FreeMind.FocusSearch, ATFD, 2.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NOM, 2.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NOMNAMM, 2.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, LOC, 12.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NOA, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, WMCNAMM, 2.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, WMC, 2.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, LCOM5, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, LOCNAMM, 12.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, AMWNAMM, 1.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NMO, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NIM, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, AMW, 1.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, CBO, 1.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, CFNAMM, 6.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NOAM, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, DIT, 1.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NOII, 1.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, TCC, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, RFC, 3.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NOPA, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, FANOUT, 1.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, NOCS, 0.0, 4382, 
4746, freemind.main.FreeMind.FocusSearch$1, ATFD, 0.0, 4382, 
4750, Tools, NOM, 71.0, 4382, 
4750, Tools, NOMNAMM, 71.0, 4382, 
4750, Tools, LOC, 1327.0, 4382, 
4750, Tools, NOA, 5.0, 4382, 
4750, Tools, WMCNAMM, 186.0, 4382, 
4750, Tools, WMC, 186.0, 4382, 
4750, Tools, LCOM5, 1.0, 4382, 
4750, Tools, LOCNAMM, 1327.0, 4382, 
4750, Tools, AMWNAMM, 2.61971830985915, 4382, 
4750, Tools, NMO, 0.0, 4382, 
4750, Tools, NIM, 0.0, 4382, 
4750, Tools, AMW, 2.61971830985915, 4382, 
4750, Tools, CBO, 8.0, 4382, 
4750, Tools, CFNAMM, 1192.0, 4382, 
4750, Tools, NOAM, 0.0, 4382, 
4750, Tools, DIT, 1.0, 4382, 
4750, Tools, NOII, 0.0, 4382, 
4750, Tools, TCC, 0.000426257459505541, 4382, 
4750, Tools, WOC, 0.971830985915493, 4382, 
4750, Tools, RFC, 96.0, 4382, 
4750, Tools, NOC, 0.0, 4382, 
4750, Tools, NOPA, 2.0, 4382, 
4750, Tools, FANOUT, 14.0, 4382, 
4750, Tools, NOCS, 13.0, 4382, 
4750, Tools, ATFD, 4.0, 4382, 
4822, Tools.IntHolder, NOM, 5.0, 4382, 
4822, Tools.IntHolder, NOMNAMM, 3.0, 4382, 
4822, Tools.IntHolder, LOC, 22.0, 4382, 
4822, Tools.IntHolder, NOA, 1.0, 4382, 
4822, Tools.IntHolder, WMCNAMM, 3.0, 4382, 
4822, Tools.IntHolder, WMC, 5.0, 4382, 
4822, Tools.IntHolder, LCOM5, 0.5, 4382, 
4822, Tools.IntHolder, LOCNAMM, 12.0, 4382, 
4822, Tools.IntHolder, AMWNAMM, 1.0, 4382, 
4822, Tools.IntHolder, NMO, 1.0, 4382, 
4822, Tools.IntHolder, NIM, 0.0, 4382, 
4822, Tools.IntHolder, AMW, 1.0, 4382, 
4822, Tools.IntHolder, CBO, 0.0, 4382, 
4822, Tools.IntHolder, CFNAMM, 0.0, 4382, 
4822, Tools.IntHolder, NOAM, 2.0, 4382, 
4822, Tools.IntHolder, DIT, 1.0, 4382, 
4822, Tools.IntHolder, NOII, 0.0, 4382, 
4822, Tools.IntHolder, TCC, 1.0, 4382, 
4822, Tools.IntHolder, WOC, 0.6, 4382, 
4822, Tools.IntHolder, RFC, 5.0, 4382, 
4822, Tools.IntHolder, NOC, 0.0, 4382, 
4822, Tools.IntHolder, NOPA, 0.0, 4382, 
4822, Tools.IntHolder, FANOUT, 0.0, 4382, 
4822, Tools.IntHolder, NOCS, 0.0, 4382, 
4822, Tools.IntHolder, ATFD, 0.0, 4382, 
4828, Tools.BooleanHolder, NOM, 4.0, 4382, 
4828, Tools.BooleanHolder, NOMNAMM, 2.0, 4382, 
4828, Tools.BooleanHolder, LOC, 18.0, 4382, 
4828, Tools.BooleanHolder, NOA, 1.0, 4382, 
4828, Tools.BooleanHolder, WMCNAMM, 2.0, 4382, 
4828, Tools.BooleanHolder, WMC, 4.0, 4382, 
4828, Tools.BooleanHolder, LCOM5, 0.666666666666667, 4382, 
4828, Tools.BooleanHolder, LOCNAMM, 8.0, 4382, 
4828, Tools.BooleanHolder, AMWNAMM, 1.0, 4382, 
4828, Tools.BooleanHolder, NMO, 0.0, 4382, 
4828, Tools.BooleanHolder, NIM, 0.0, 4382, 
4828, Tools.BooleanHolder, AMW, 1.0, 4382, 
4828, Tools.BooleanHolder, CBO, 0.0, 4382, 
4828, Tools.BooleanHolder, CFNAMM, 0.0, 4382, 
4828, Tools.BooleanHolder, NOAM, 2.0, 4382, 
4828, Tools.BooleanHolder, DIT, 1.0, 4382, 
4828, Tools.BooleanHolder, NOII, 0.0, 4382, 
4828, Tools.BooleanHolder, TCC, 1.0, 4382, 
4828, Tools.BooleanHolder, WOC, 0.5, 4382, 
4828, Tools.BooleanHolder, RFC, 4.0, 4382, 
4828, Tools.BooleanHolder, NOC, 0.0, 4382, 
4828, Tools.BooleanHolder, NOPA, 0.0, 4382, 
4828, Tools.BooleanHolder, FANOUT, 0.0, 4382, 
4828, Tools.BooleanHolder, NOCS, 0.0, 4382, 
4828, Tools.BooleanHolder, ATFD, 0.0, 4382, 
4833, Tools.ObjectHolder, NOM, 3.0, 4382, 
4833, Tools.ObjectHolder, NOMNAMM, 1.0, 4382, 
4833, Tools.ObjectHolder, LOC, 14.0, 4382, 
4833, Tools.ObjectHolder, NOA, 1.0, 4382, 
4833, Tools.ObjectHolder, WMCNAMM, 1.0, 4382, 
4833, Tools.ObjectHolder, WMC, 3.0, 4382, 
4833, Tools.ObjectHolder, LCOM5, 0.5, 4382, 
4833, Tools.ObjectHolder, LOCNAMM, 4.0, 4382, 
4833, Tools.ObjectHolder, AMWNAMM, 1.0, 4382, 
4833, Tools.ObjectHolder, NMO, 0.0, 4382, 
4833, Tools.ObjectHolder, NIM, 0.0, 4382, 
4833, Tools.ObjectHolder, AMW, 1.0, 4382, 
4833, Tools.ObjectHolder, CBO, 0.0, 4382, 
4833, Tools.ObjectHolder, CFNAMM, 0.0, 4382, 
4833, Tools.ObjectHolder, NOAM, 2.0, 4382, 
4833, Tools.ObjectHolder, DIT, 1.0, 4382, 
4833, Tools.ObjectHolder, NOII, 0.0, 4382, 
4833, Tools.ObjectHolder, TCC, 1.0, 4382, 
4833, Tools.ObjectHolder, WOC, 0.333333333333333, 4382, 
4833, Tools.ObjectHolder, RFC, 3.0, 4382, 
4833, Tools.ObjectHolder, NOC, 0.0, 4382, 
4833, Tools.ObjectHolder, NOPA, 0.0, 4382, 
4833, Tools.ObjectHolder, FANOUT, 0.0, 4382, 
4833, Tools.ObjectHolder, NOCS, 0.0, 4382, 
4833, Tools.ObjectHolder, ATFD, 0.0, 4382, 
4837, Tools.Pair, NOM, 3.0, 4382, 
4837, Tools.Pair, NOMNAMM, 1.0, 4382, 
4837, Tools.Pair, LOC, 18.0, 4382, 
4837, Tools.Pair, NOA, 2.0, 4382, 
4837, Tools.Pair, WMCNAMM, 1.0, 4382, 
4837, Tools.Pair, WMC, 3.0, 4382, 
4837, Tools.Pair, LCOM5, 1.0, 4382, 
4837, Tools.Pair, LOCNAMM, 8.0, 4382, 
4837, Tools.Pair, AMWNAMM, 1.0, 4382, 
4837, Tools.Pair, NMO, 0.0, 4382, 
4837, Tools.Pair, NIM, 0.0, 4382, 
4837, Tools.Pair, AMW, 1.0, 4382, 
4837, Tools.Pair, CBO, 0.0, 4382, 
4837, Tools.Pair, CFNAMM, 0.0, 4382, 
4837, Tools.Pair, NOAM, 2.0, 4382, 
4837, Tools.Pair, DIT, 1.0, 4382, 
4837, Tools.Pair, NOII, 0.0, 4382, 
4837, Tools.Pair, TCC, 0.0, 4382, 
4837, Tools.Pair, WOC, 0.333333333333333, 4382, 
4837, Tools.Pair, RFC, 3.0, 4382, 
4837, Tools.Pair, NOC, 0.0, 4382, 
4837, Tools.Pair, NOPA, 0.0, 4382, 
4837, Tools.Pair, FANOUT, 0.0, 4382, 
4837, Tools.Pair, NOCS, 0.0, 4382, 
4837, Tools.Pair, ATFD, 0.0, 4382, 
4841, Tools.DesEncrypter, NOM, 4.0, 4382, 
4841, Tools.DesEncrypter, NOMNAMM, 4.0, 4382, 
4841, Tools.DesEncrypter, LOC, 112.0, 4382, 
4841, Tools.DesEncrypter, NOA, 8.0, 4382, 
4841, Tools.DesEncrypter, WMCNAMM, 20.0, 4382, 
4841, Tools.DesEncrypter, WMC, 20.0, 4382, 
4841, Tools.DesEncrypter, LCOM5, 0.875, 4382, 
4841, Tools.DesEncrypter, LOCNAMM, 112.0, 4382, 
4841, Tools.DesEncrypter, AMWNAMM, 5.0, 4382, 
4841, Tools.DesEncrypter, NMO, 0.0, 4382, 
4841, Tools.DesEncrypter, NIM, 0.0, 4382, 
4841, Tools.DesEncrypter, AMW, 5.0, 4382, 
4841, Tools.DesEncrypter, CBO, 1.0, 4382, 
4841, Tools.DesEncrypter, CFNAMM, 10.0, 4382, 
4841, Tools.DesEncrypter, NOAM, 0.0, 4382, 
4841, Tools.DesEncrypter, DIT, 1.0, 4382, 
4841, Tools.DesEncrypter, NOII, 0.0, 4382, 
4841, Tools.DesEncrypter, TCC, 1.0, 4382, 
4841, Tools.DesEncrypter, WOC, 1.0, 4382, 
4841, Tools.DesEncrypter, RFC, 6.0, 4382, 
4841, Tools.DesEncrypter, NOC, 2.0, 4382, 
4841, Tools.DesEncrypter, NOPA, 0.0, 4382, 
4841, Tools.DesEncrypter, FANOUT, 1.0, 4382, 
4841, Tools.DesEncrypter, NOCS, 0.0, 4382, 
4841, Tools.DesEncrypter, ATFD, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, NOM, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, NOMNAMM, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, LOC, 7.0, 4382, 
4846, Tools.SingleDesEncrypter, NOA, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, WMCNAMM, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, WMC, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, LCOM5, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, LOCNAMM, 7.0, 4382, 
4846, Tools.SingleDesEncrypter, AMWNAMM, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, NMO, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, NIM, 2.0, 4382, 
4846, Tools.SingleDesEncrypter, AMW, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, CBO, 2.0, 4382, 
4846, Tools.SingleDesEncrypter, CFNAMM, 3.0, 4382, 
4846, Tools.SingleDesEncrypter, NOAM, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, DIT, 2.0, 4382, 
4846, Tools.SingleDesEncrypter, NOII, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, TCC, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, WOC, 1.0, 4382, 
4846, Tools.SingleDesEncrypter, RFC, 6.0, 4382, 
4846, Tools.SingleDesEncrypter, NOC, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, NOPA, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, FANOUT, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, NOCS, 0.0, 4382, 
4846, Tools.SingleDesEncrypter, ATFD, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, NOM, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, NOMNAMM, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, LOC, 7.0, 4382, 
4848, Tools.TripleDesEncrypter, NOA, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, WMCNAMM, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, WMC, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, LCOM5, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, LOCNAMM, 7.0, 4382, 
4848, Tools.TripleDesEncrypter, AMWNAMM, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, NMO, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, NIM, 2.0, 4382, 
4848, Tools.TripleDesEncrypter, AMW, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, CBO, 2.0, 4382, 
4848, Tools.TripleDesEncrypter, CFNAMM, 3.0, 4382, 
4848, Tools.TripleDesEncrypter, NOAM, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, DIT, 2.0, 4382, 
4848, Tools.TripleDesEncrypter, NOII, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, TCC, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, WOC, 1.0, 4382, 
4848, Tools.TripleDesEncrypter, RFC, 6.0, 4382, 
4848, Tools.TripleDesEncrypter, NOC, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, NOPA, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, FANOUT, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, NOCS, 0.0, 4382, 
4848, Tools.TripleDesEncrypter, ATFD, 0.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOM, 3.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOMNAMM, 2.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, LOC, 24.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOA, 2.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, WMCNAMM, 3.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, WMC, 4.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, LCOM5, 0.5, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, LOCNAMM, 19.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, AMWNAMM, 1.5, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NMO, 0.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NIM, 0.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, AMW, 1.33333333333333, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, CBO, 2.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, CFNAMM, 16.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOAM, 1.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, DIT, 1.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOII, 1.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, TCC, 0.666666666666667, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, WOC, 0.666666666666667, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, RFC, 5.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOC, 0.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOPA, 0.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, FANOUT, 1.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, NOCS, 0.0, 4382, 
4850, freemind.main.Tools$1TransformerRunnable, ATFD, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOM, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOMNAMM, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, LOC, 5.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOA, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, WMCNAMM, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, WMC, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, LCOM5, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, LOCNAMM, 5.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, AMWNAMM, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NMO, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NIM, 15.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, AMW, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, CBO, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, CFNAMM, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOAM, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, DIT, 2.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOII, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, TCC, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, WOC, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, RFC, 1.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOC, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOPA, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, FANOUT, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, NOCS, 0.0, 4382, 
4855, freemind.main.Tools$1EscapeAction, ATFD, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, NOM, 4.0, 4382, 
4858, Tools.NameMnemonicHolder, NOMNAMM, 1.0, 4382, 
4858, Tools.NameMnemonicHolder, LOC, 19.0, 4382, 
4858, Tools.NameMnemonicHolder, NOA, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, WMCNAMM, 1.0, 4382, 
4858, Tools.NameMnemonicHolder, WMC, 4.0, 4382, 
4858, Tools.NameMnemonicHolder, LCOM5, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, LOCNAMM, 4.0, 4382, 
4858, Tools.NameMnemonicHolder, AMWNAMM, 1.0, 4382, 
4858, Tools.NameMnemonicHolder, AMW, 1.0, 4382, 
4858, Tools.NameMnemonicHolder, CBO, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, CFNAMM, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, NOAM, 3.0, 4382, 
4858, Tools.NameMnemonicHolder, NOII, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, TCC, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, WOC, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, RFC, 4.0, 4382, 
4858, Tools.NameMnemonicHolder, NOC, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, NOPA, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, FANOUT, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, NOCS, 0.0, 4382, 
4858, Tools.NameMnemonicHolder, ATFD, 0.0, 4382, 
4863, Tools.ButtonHolder, NOM, 5.0, 4382, 
4863, Tools.ButtonHolder, NOMNAMM, 2.0, 4382, 
4863, Tools.ButtonHolder, LOC, 37.0, 4382, 
4863, Tools.ButtonHolder, NOA, 1.0, 4382, 
4863, Tools.ButtonHolder, WMCNAMM, 2.0, 4382, 
4863, Tools.ButtonHolder, WMC, 5.0, 4382, 
4863, Tools.ButtonHolder, LCOM5, 0.25, 4382, 
4863, Tools.ButtonHolder, LOCNAMM, 22.0, 4382, 
4863, Tools.ButtonHolder, AMWNAMM, 1.0, 4382, 
4863, Tools.ButtonHolder, NMO, 0.0, 4382, 
4863, Tools.ButtonHolder, NIM, 0.0, 4382, 
4863, Tools.ButtonHolder, AMW, 1.0, 4382, 
4863, Tools.ButtonHolder, CBO, 0.0, 4382, 
4863, Tools.ButtonHolder, CFNAMM, 0.0, 4382, 
4863, Tools.ButtonHolder, NOAM, 3.0, 4382, 
4863, Tools.ButtonHolder, DIT, 1.0, 4382, 
4863, Tools.ButtonHolder, NOII, 1.0, 4382, 
4863, Tools.ButtonHolder, TCC, 1.0, 4382, 
4863, Tools.ButtonHolder, WOC, 0.4, 4382, 
4863, Tools.ButtonHolder, RFC, 5.0, 4382, 
4863, Tools.ButtonHolder, NOC, 0.0, 4382, 
4863, Tools.ButtonHolder, NOPA, 0.0, 4382, 
4863, Tools.ButtonHolder, FANOUT, 0.0, 4382, 
4863, Tools.ButtonHolder, NOCS, 0.0, 4382, 
4863, Tools.ButtonHolder, ATFD, 0.0, 4382, 
4869, Tools.ActionHolder, NOM, 5.0, 4382, 
4869, Tools.ActionHolder, NOMNAMM, 2.0, 4382, 
4869, Tools.ActionHolder, LOC, 39.0, 4382, 
4869, Tools.ActionHolder, NOA, 1.0, 4382, 
4869, Tools.ActionHolder, WMCNAMM, 2.0, 4382, 
4869, Tools.ActionHolder, WMC, 7.0, 4382, 
4869, Tools.ActionHolder, LCOM5, 0.5, 4382, 
4869, Tools.ActionHolder, LOCNAMM, 22.0, 4382, 
4869, Tools.ActionHolder, AMWNAMM, 1.0, 4382, 
4869, Tools.ActionHolder, NMO, 0.0, 4382, 
4869, Tools.ActionHolder, NIM, 0.0, 4382, 
4869, Tools.ActionHolder, AMW, 1.4, 4382, 
4869, Tools.ActionHolder, CBO, 0.0, 4382, 
4869, Tools.ActionHolder, CFNAMM, 0.0, 4382, 
4869, Tools.ActionHolder, NOAM, 3.0, 4382, 
4869, Tools.ActionHolder, DIT, 1.0, 4382, 
4869, Tools.ActionHolder, NOII, 1.0, 4382, 
4869, Tools.ActionHolder, TCC, 0.5, 4382, 
4869, Tools.ActionHolder, WOC, 0.4, 4382, 
4869, Tools.ActionHolder, RFC, 5.0, 4382, 
4869, Tools.ActionHolder, NOC, 0.0, 4382, 
4869, Tools.ActionHolder, NOPA, 0.0, 4382, 
4869, Tools.ActionHolder, FANOUT, 0.0, 4382, 
4869, Tools.ActionHolder, NOCS, 0.0, 4382, 
4869, Tools.ActionHolder, ATFD, 0.0, 4382, 
4875, freemind.main.Tools$1, NOM, 1.0, 4382, 
4875, freemind.main.Tools$1, NOMNAMM, 1.0, 4382, 
4875, freemind.main.Tools$1, LOC, 4.0, 4382, 
4875, freemind.main.Tools$1, NOA, 0.0, 4382, 
4875, freemind.main.Tools$1, WMCNAMM, 1.0, 4382, 
4875, freemind.main.Tools$1, WMC, 1.0, 4382, 
4875, freemind.main.Tools$1, LCOM5, 0.0, 4382, 
4875, freemind.main.Tools$1, LOCNAMM, 4.0, 4382, 
4875, freemind.main.Tools$1, AMWNAMM, 1.0, 4382, 
4875, freemind.main.Tools$1, NMO, 0.0, 4382, 
4875, freemind.main.Tools$1, NIM, 0.0, 4382, 
4875, freemind.main.Tools$1, AMW, 1.0, 4382, 
4875, freemind.main.Tools$1, CBO, 0.0, 4382, 
4875, freemind.main.Tools$1, CFNAMM, 0.0, 4382, 
4875, freemind.main.Tools$1, NOAM, 0.0, 4382, 
4875, freemind.main.Tools$1, DIT, 1.0, 4382, 
4875, freemind.main.Tools$1, NOII, 1.0, 4382, 
4875, freemind.main.Tools$1, TCC, 1.0, 4382, 
4875, freemind.main.Tools$1, RFC, 1.0, 4382, 
4875, freemind.main.Tools$1, NOPA, 0.0, 4382, 
4875, freemind.main.Tools$1, FANOUT, 0.0, 4382, 
4875, freemind.main.Tools$1, NOCS, 0.0, 4382, 
4875, freemind.main.Tools$1, ATFD, 0.0, 4382, 
4878, XMLParseException, NOM, 3.0, 4382, 
4878, XMLParseException, NOMNAMM, 3.0, 4382, 
4878, XMLParseException, LOC, 85.0, 4382, 
4878, XMLParseException, NOA, 2.0, 4382, 
4878, XMLParseException, WMCNAMM, 5.0, 4382, 
4878, XMLParseException, WMC, 5.0, 4382, 
4878, XMLParseException, LCOM5, 1.25, 4382, 
4878, XMLParseException, LOCNAMM, 85.0, 4382, 
4878, XMLParseException, AMWNAMM, 1.66666666666667, 4382, 
4878, XMLParseException, NMO, 0.0, 4382, 
4878, XMLParseException, NIM, 15.0, 4382, 
4878, XMLParseException, AMW, 1.66666666666667, 4382, 
4878, XMLParseException, CBO, 0.0, 4382, 
4878, XMLParseException, CFNAMM, 0.0, 4382, 
4878, XMLParseException, NOAM, 0.0, 4382, 
4878, XMLParseException, DIT, 4.0, 4382, 
4878, XMLParseException, NOII, 0.0, 4382, 
4878, XMLParseException, TCC, 1.0, 4382, 
4878, XMLParseException, WOC, 0.75, 4382, 
4878, XMLParseException, RFC, 3.0, 4382, 
4878, XMLParseException, NOC, 0.0, 4382, 
4878, XMLParseException, NOPA, 1.0, 4382, 
4878, XMLParseException, FANOUT, 0.0, 4382, 
4878, XMLParseException, NOCS, 0.0, 4382, 
4878, XMLParseException, ATFD, 0.0, 4382, 
4882, LoggingOutputStream, NOM, 2.0, 4382, 
4882, LoggingOutputStream, NOMNAMM, 2.0, 4382, 
4882, LoggingOutputStream, LOC, 41.0, 4382, 
4882, LoggingOutputStream, NOA, 3.0, 4382, 
4882, LoggingOutputStream, WMCNAMM, 4.0, 4382, 
4882, LoggingOutputStream, WMC, 4.0, 4382, 
4882, LoggingOutputStream, LCOM5, 1.0, 4382, 
4882, LoggingOutputStream, LOCNAMM, 41.0, 4382, 
4882, LoggingOutputStream, AMWNAMM, 2.0, 4382, 
4882, LoggingOutputStream, NMO, 1.0, 4382, 
4882, LoggingOutputStream, NIM, 14.0, 4382, 
4882, LoggingOutputStream, AMW, 2.0, 4382, 
4882, LoggingOutputStream, CBO, 0.0, 4382, 
4882, LoggingOutputStream, CFNAMM, 0.0, 4382, 
4882, LoggingOutputStream, NOAM, 0.0, 4382, 
4882, LoggingOutputStream, DIT, 3.0, 4382, 
4882, LoggingOutputStream, NOII, 0.0, 4382, 
4882, LoggingOutputStream, TCC, 1.0, 4382, 
4882, LoggingOutputStream, WOC, 1.0, 4382, 
4882, LoggingOutputStream, RFC, 2.0, 4382, 
4882, LoggingOutputStream, NOC, 0.0, 4382, 
4882, LoggingOutputStream, NOPA, 0.0, 4382, 
4882, LoggingOutputStream, FANOUT, 0.0, 4382, 
4882, LoggingOutputStream, NOCS, 0.0, 4382, 
4882, LoggingOutputStream, ATFD, 0.0, 4382, 
4885, FreeMindSecurityManager, NOM, 34.0, 4382, 
4885, FreeMindSecurityManager, NOMNAMM, 33.0, 4382, 
4885, FreeMindSecurityManager, LOC, 151.0, 4382, 
4885, FreeMindSecurityManager, NOA, 1.0, 4382, 
4885, FreeMindSecurityManager, WMCNAMM, 65.0, 4382, 
4885, FreeMindSecurityManager, WMC, 68.0, 4382, 
4885, FreeMindSecurityManager, LCOM5, 0.0303030303030303, 4382, 
4885, FreeMindSecurityManager, LOCNAMM, 135.0, 4382, 
4885, FreeMindSecurityManager, AMWNAMM, 1.96969696969697, 4382, 
4885, FreeMindSecurityManager, NMO, 7.0, 4382, 
4885, FreeMindSecurityManager, NIM, 34.0, 4382, 
4885, FreeMindSecurityManager, AMW, 2.0, 4382, 
4885, FreeMindSecurityManager, CBO, 0.0, 4382, 
4885, FreeMindSecurityManager, CFNAMM, 0.0, 4382, 
4885, FreeMindSecurityManager, NOAM, 1.0, 4382, 
4885, FreeMindSecurityManager, DIT, 2.0, 4382, 
